
How about that start?! 2 doubles, a single and we're on top 2-0 in the 1st! #LetsGoYankees pic.twitter.com/kWPhD4FyO3	414	1349	
#Cubs Dylan Cease final 3 pitches in the 3rd: 95, 76, 98. 3.0 IP, 2 H, 1 R (1 ER), 1 BB, 4 SO. 39 pitches (25 strikes). #MiLB @2080ball pic.twitter.com/yiuoGy8hqT	2	9	
watching New York Yankees vs Chicago Cubs	0	1	
Yankees fans are chanting "perfect game" in center field right now.	0	0	
Los yankees preparan desayunos re violentos le meten huevos fritos panceta panqueques yo llego a desayunar eso y vomito hasta los intestinos	2394	2524	
★º° SHOUT OUT ø★¤ TO º ALL ★º¤ THE @YANKEES ø★ FANS º¤★øº ALL OVER ¤★øº THE WORLD øº¤★ @YESNetwork ¤★øº @MLB ★º° @FOXSports ★º #Yankees	0	0	
Our Saturday so far: Double Single (run scored on error) RBI double Out RBI single SIngle 2-run double. 5-0 Yankees in the 1st! pic.twitter.com/7i5XH2oEhf	1061	2383	
Our Saturday so far: Double Single (run scored on error) RBI double Out RBI single SIngle 2-run double. 5-0 Yankees in the 1st! pic.twitter.com/7i5XH2oEhf	1061	2383	
Our Saturday so far: Double Single (run scored on error) RBI double Out RBI single SIngle 2-run double. 5-0 Yankees in the 1st! pic.twitter.com/7i5XH2oEhf	1061	2383	
It's almost game time!!!! Go Cubs Go! It's the playoffs!!!!!! #gocubs #loyolalax pic.twitter.com/w4Okmu57dI – bei Culver City High School	0	3	
. @Yankees jump out to big lead, grab a handful of 1st-inning runs at Wrigley Field. http:// atmlb.com/2pmglAB pic.twitter.com/ID8NWrmgVw	144	519	
No puedo hacer comentarios sobre el cubs vs yankees	0	0	
Yankees about to sweep the World Series champs	0	0	
Day 35 of @MLB Season. @Mets & @Yankees both put up 5-spots in 1st. Just keep scoring. Just keep scoring. I'm scoreboard watching in May!	0	0	
Joe Buck said the heart of the order was coming up next with Russel, Contreras, and Almora Jr. What!? #Cubs #JoeBuckSucks	0	1	
viendo New York Yankees vs Chicago Cubs	0	0	
It’s time for Chipotle and Frasier. This game isn’t good for my soul. #Cubs	0	3	
them yankees tho ..... them mfs yankees !!!!	0	0	
T-6th: Jose Mesa ( @JoeTable ) strikes out a pair and retires Charlotte, 1-2-3. #Yankees 3, #StoneCrabs 0.	2	2	
T-6th: Jose Mesa ( @JoeTable ) strikes out a pair and retires Charlotte, 1-2-3. #Yankees 3, #StoneCrabs 0.	2	2	
Hopefully for a while	0	0	
So since everyone seems to want to be a prick..... I'll ask..... is he ok?? #ThatsCub	0	1	
Ahahahaha	0	0	
Stellar outing from former Spokane Indians pitcher @ngreeny12 , who joined the #Yankees organization as part of the Carlos Beltran trade. https:// twitter.com/MiLB/status/86 1005264480350209 …	0	1	
my cousin put a Cubs cling on my Grandma's fridge and my uncle walked in and was like "Well, this has GOT to come off." me af	0	0	
Yeah more like hurt feelings	0	0	
@Yankees need to allow facial hair and long hair already https:// twitter.com/mlb/status/860 701582937255937 …	0	0	
Yankees really lit	0	0	
In what way is Judge similar to Jeter, other than they both being Yankees ?	0	0	
Going for our 4th straight win tonight. Let's keep the momentum going. http:// ln.is/s097Q by #Yankees via @c0nvey pic.twitter.com/KLinIP0o5o	0	0	
Igual tú disfruta a tus Yankees !	0	1	
Cubs losing 5-0 early (2nd inning) to Yanks. Yahoo!! Beracospy just tied Pens game, boo!!	0	0	
cubs will win https://www. youtube.com/watch?v=SgmlnC XWJgg … pic.twitter.com/HcSeZJ4jwK	0	0	
Curtindo o grande Yankees na #MLBFOXSports . O que dizer da rotação dos Yankees até aqui?	0	1	
Cubs ano passado provou jogo a jogo seu valor como campeão, + de 170 jogos lutando contra uma maldição. Isso não é sorte! #MLBFOXSports	0	0	
I think we can now stick a fork in the Brett Anderson tenure with the @Cubs . Hardly knew ya, but safe to say it was enough.	0	0	
Good thing #Yankees winning because I'd be annoyed with the #Caps already.	0	0	
I agree if it was a normal summer day. Cold, wind blowing in not Cubs recipe for scoring a lot of runs.	0	0	
I don't see the Pirates trading Cole or the White Sox trading Quintana to the Cubs .	0	1	
It's the 2nd inning & @Cubs fans are planning 2 tie up @Keith_McPherson w/ duct tape & drop him @The Weiner's Circle 2 be insulted by staff https:// twitter.com/keith_mcpherso n/status/861004024702787584 …	0	0	
Cubs getting killed one out into the game. @Wrigley Field https://www. instagram.com/p/BTxSufXD6hp/	0	0	
---> @BarstoolBigCat you gunna let him get away with this? #podwars	0	0	
@IowaCubs It's my birthday today too! In the stands and celebrating with The Iowa Cubs !	0	0	
pic.twitter.com/em1D1uOBLy – bei Wrigley Field	0	1	
Hey Theo! #Quintana is available! - PV #WhiteSox #FlytheArrow #Cubs #TankforBeer	0	0	
Omg I would have made so much money! Thank god the Yankees are making this day better.	0	2	
Thank goodness I get to see them still, http:// mlb.tv covers it cause it is in Chicago	0	1	
Brett Anderson was a great idea said no Cubs fan ever. 12 runs and 5 outs in last two starts	0	1	
#amazing catch Hicks #Yankees are play'n ball	0	0	
The " Cubs " ? How bout Anderson and Lacke first innings blowing up the ERA	0	0	
Travelers trail the Naturals 1-0 in the 2nd. LumberKings trail the Cubs 3-1 in the 3rd.	0	0	
Meh regardless of what happens I have no doubt the Cubs will win the division this year, playoffs is when things get interesting	0	0	
Today the Cubs recalled LHP Rob Zastryzny from Triple-A Iowa & OF Matt Szczur has been designated for assignment #NorthsideManner pic.twitter.com/n1EelGKTkX	2	4	
I am guessing he is not sitting in 527.	0	1	
Watching Yankees baseball, Penguins on the radio, playing keep-ups in my room with a football... loving it #whatexams	0	0	
I just noticed his initials (BFA) are awfully close to DFA ... #Cubs	0	0	
In fairness, Eddie, I'm a Sox fan: There's no way I can "lose" this argument. pic.twitter.com/cjv9LYHAau	0	1	
If the Cubs game is getting you down, here's a picture of my dog getting way too muddy this morning: pic.twitter.com/wyXweFZXZi	2	59	
I can watch Sid and also the Yankees tonight. I like this	0	0	
Cubs vs Yankees	0	0	
Injury report on @Cubs Brett Anderson: Bruised ego, shattered dreams. Timetable for return uncertain.	1	3	
A feigned illness for DFA, isn't that? Whatever, Go Yankees ! https:// twitter.com/Cubs/status/86 1000485137940480 …	0	0	
hubby hate Yankees too	0	0	
Cubs losing and having to listen to Joe Buck and Smoltz. pic.twitter.com/hEDSlzlNjg	3	10	
Lol Yankees fans are dogging the Cubs pitcher.	0	0	
Yay! I get to watch the Cubs game.... Why are they losing??... — watching New York Yankees vs Chicago Cubs	0	0	
"If we go to your moms for Mother's Day and Jarod says something to me about the Yankees beating the Cubs , I'm pushing him down"	4	5	
Oh whatever. Cubs are playing rebuilding teams constantly.	0	1	
