
This guy hurling for the Sox of White looks unhittable. He reminds me of me if I were a really really good pitcher.	0	2	
My boy @jimmyfallon is at the Sox / Yankees game	0	0	
Chicago White Sox !	0	0	
It's TUESDAY!!! Buckets Specials $4 Bacardi Drinks n Bombs 60 Cent Wings!!! White Sox and Cubs on the big... http:// fb.me/8xdcQn3vD	0	0	
#MLB White Sox 1 - Yankees 0 (IN 5) Mas Resultados http:// ift.tt/2nJaxzp	0	0	
Termina la 4ta en el Bronx. Continúa el juego perfecto de Miguel González. White Sox 1- Yankees 0	0	1	
White Sox vs Yankees http:// fb.me/1QRB6ei6P	0	0	
1-0 White Sox thru 4. -Milan	0	0	
y'all im boutta be so mad if the white sox win and break the yankees win streak	0	0	
White Sox 1 Yankees 0 [Top 5th] [0 Out] [0 balls] [0 strikes] ... No one on [P: #40 Luis Severino] [B: #26 Avisail Garcia]	0	0	
2017 Topps Gypsy Queen Baseball 1/1 Blank Back. Jose Quintana WHITE SOX http:// dlvr.it/NwYdLH pic.twitter.com/vI87SZLfMS	0	0	
#Yankees don't have a base-runner through 4. 1-0 White Sox .	0	1	
Gonzalez has a perfect game through 4. 1-0 White Sox	3	5	
White sox pitcher is cruising rn, somebody make this guy work	0	0	
Chicago White Sox : Checking In with the Top Minor League Prospects - Da Windy City http:// dlvr.it/NwYbQM	0	0	
Watch Andrew Schupak's live stream " Yankees V W Sox " - http:// scln.tv/64xm #SportsCastr	0	0	
The #Yankees are currently down 1-0 in the 4th inning against the White Sox . I hope they can keep the win streak going. #LetsGoYankees	0	0	
Check out 2017 Donruss Chris Sale Chicago White Sox The Elite Series Single Card 192/999 http:// cgi.ebay.com/ws/eBayISAPI.d ll?ViewItem&item=322487586802&roken=cUgayN&soutkn=xDV3UJ … via @eBay	4	0	
If the White Sox were to surpass their spending limit bonus, how would they be penalized for future signing periods?	0	0	
White Sox lead the Yanks 1-0 in 4th inning!	0	0	
Lance Johnson and White Sox	0	1	
When no one wants to go with me to a Red Sox Yankees game next week	0	0	
Check out 2017 Donruss Jose Abrew Chicago White Sox Diamond Kings Single Card #ChicagoWhiteSox http:// cgi.ebay.com/ws/eBayISAPI.d ll?ViewItem&item=322487585249&roken=cUgayN&soutkn=6fIlas … via @eBay	0	0	
Después de completas, estamos abajo en el marcador. #YankeesBeisbol 0, White Sox 1. Enlace: http:// atmlb.com/2pzqv1m pic.twitter.com/lU38E7D3n8	2	8	
White Sox 1 Yankees 0 [Bottom 4th] [0 Out] [0 balls] [0 strikes] ... No one on [P: #58 Miguel Gonzalez] [B: #11 Brett Gardner]	0	0	
The phrase "He gone" makes me want to fight White Sox fans	0	5	
Ok — đang xem Chicago White Sox vs New York Yankees	0	0	
good think the white sox suck and we are never out of it	0	0	
Bears, White Sox and more offer #Blackhawks playoff support... https:// goo.gl/fb/X4BnaF #minnesotawild	0	0	
I'm at Yankee Stadium - @mlb for New York Yankees vs. Chicago White Sox in Bronx, NY https://www. swarmapp.com/c/7zpSgr6TjPx	0	0	
viendo Chicago White Sox vs New York Yankees	0	0	
watching Chicago White Sox vs New York Yankees	0	0	
This school plays Red Sox and Yankees but I can never watch a Mets game #ConnecticutBlows	0	1	
White Sox pitcher Gonzalez has pretty eyeballs	0	0	
FINALLY MARRISSA AND I ARE GOING TO THE RED SOX VS YANKEES !	1	5	
White Sox lead the Yankees 1-0 at the end of the 3rd. Pitching: CHW M Gonzalez, NYY L Severino (ESPN)	0	0	
Tres innings completos, White Sox 1 Yanquis 0. ¡Dale Sox !	0	2	
White Sox lead the Yankees 1-0 at the end of the 3rd. Pitching: CHW M Gonzalez, NYY L Severino (ESPN) http:// ift.tt/14wB2XR #yankees #mlb	0	0	
White Sox lead the Yankees 1-0 at the end of the 3rd. Pitching: CHW M Gonzalez, NYY L Severino (ESPN) http:// ift.tt/14wB2XR #Yankees	0	0	
White Sox 1 Yankees 0 [Top 4th] [0 Out] [0 balls] [0 strikes] ... No one on [P: #40 Luis Severino] [B: #7 Tim Anderson]	0	1	
Miguel Gonzalez is perfect through 3 innings on 29 pitches for the White Sox .	1	1	
#whitesox #mlb - Rodon among several White Sox progressing http:// htl.li/adDA50aVO4o	0	0	
yeah you dick white sox win once and youre all DH is great Giants shove it up three Al teams asses you dont say shit you prick	0	0	
Montgomery gets 1st win, Yanks beat White Sox for 8th in row http:// ow.ly/NTbo50aVO2Z	0	0	
The new starting center fielder for the White Sox looks exactly like Prince and he rules.	0	0	
Anyone???? Why is my @Yankees blacked out vs White Sox Again !! I pay for MLB XTRA INNINGS AND YES NETWORK anybody ??	0	0	
The White Sox have a rotation of all aces (besides Quintana of course)	0	6	
viendo Chicago White Sox vs New York Yankees	0	0	
thank god BMC housing thought it would be funny to put a Red Sox fan and a Yankees fan together	0	0	
Guy helped me work out as a pitcher in Yankees organization. When he resigned with Sox I picked his brain all day about business and ball	0	0	
White Sox lead 1-0 after a homer from their #9 hitter.	0	0	
HR Leury Garcia - Chicago White Sox (1) Solo HR #fantasybaseball	0	0	
C'mon... — watching Chicago White Sox vs New York Yankees	0	0	
I said this about half the White Sox lineup when they showed it before the game https:// twitter.com/StaceGots/stat us/854479013456248835 …	0	0	
White Sox injury report: Carlos Rodon still not close to return #whitesox #cws #MLB http:// sport-ne.ws/434w pic.twitter.com/r5UHBUFJ7c	0	0	
Garcia goes yard! White Sox take the lead! #mlb #dfs	0	0	
#Bears #ChicagoBears #BearDown White Sox injury report: Carlos Rodon still not close t.. http:// dld.bz/fCjdZ pic.twitter.com/5oeNsA51p7	0	0	
#Yankees manager Joe Girardi gives Chase Headley the night off vs. White Sox despite hot streak | @eboland11 http:// nwsdy.li/2pypysZ pic.twitter.com/ecUFE3Stwu	0	0	
White Sox 1 Yankees 0 [Bottom 3rd] [0 Out] [0 balls] [0 strikes] ... No one on [P: #58 Miguel Gonzalez] [B: #27 Austin Romine]	0	0	
watching Chicago White Sox vs New York Yankees	0	0	
viendo Chicago White Sox vs New York Yankees	0	0	
Hawk don't forget to drop a lil way back on that HR shot...go white sox !	0	0	
White Sox Talk Podcast: Jason Benetti on Avisail Garcia's red-hot start to the season - http:// ift.tt/2oLek1m #WhiteSoxTalk	0	4	
Solo shot by Leury Garcia off Severino, 1-0 White Sox #yankees	0	0	
Leury Garcia -- the "other" Garcia on the white Sox -- ends Sevvy's perfect game, no-hitter and shutout with solo HR into Yankees bullpen	3	1	
solo shot from Leury Garcia. White Sox take a 1-0 lead over the yanks in the 3rd.	0	0	
White Sox I've never heard of keep hitting HR	0	0	
White Sox take the lead. White Sox 1, Yankees 0. Top 3rd inning. http://www. mlb.com/r/game?gid=201 7/04/18/chamlb-nyamlb-1 …	0	0	
and then they call the yankees "yanquis" and dont call the white sox las medias blancas .. someone needs to take over this account yo lol https:// twitter.com/loswhitesox/st atus/854478488467800064 …	0	1	
White Sox 1 Yankees 0 [Top 3rd] [2 Out] [0 balls] [0 strikes] ... No one on [P: #40 Luis Severino] [B: #20 Tyler Saladino]	0	0	
Leury Garcia first White Sox to reach base -- with a two-out homer in the third. It's 1-0 White Sox .	1	12	
Leury Garcia - Chicago White Sox (1) Solo	5	17	
1-0 White Sox . The immortal Leury Garcia goes deep. #yankees	0	0	
GONE! Garcia with a Solo HR...1-0 White Sox	1	0	
White Sox se fue arriba.: White Sox 1 - 0 Yankees #WBC2017 #BeisbolVenezuelaApp #ClasicoMundial	0	0	
Legit never met anyone with the same last name as me that wasn't already related to me and here's a guy in the big leagues for the White Sox	0	1	
Chicago White Sox : Checking In with the Top Minor League Prospects #whitesox #cws #MLB http:// sport-ne.ws/434k pic.twitter.com/Xpbww0StzU	0	0	
Ladies and Gentlemen, Your new White Sox starting CF - Leury Garcia.	5	28	
Noooo. Garcia homers 1-0 White Sox lead #Yankees #WhiteSox	0	2	
#BaseBall Update Chicago Sox 0 NY Yankees 0 (TOP 3RD) http:// sports.espn.go.com/mlb/gamecast?g ameId=370418110 …	0	0	
After Luis Severino retires the first 8 White Sox batters, Leury Garcia homers to right-center field. 1-0 Sox .	1	9	
Leury goes deep. 1-0 White Sox	5	23	
High, far, gone. Leury Garcia puts one into the Yankees bullpen. 1-0 White Sox .	5	6	
watching Chicago White Sox vs New York Yankees	0	0	
csnchicago​.com >> White Sox Talk Podcast: Jason Benetti on Avisail Garcia's red-hot start to the season http:// buzztap.com/-QoW0KL	0	0	
My new goal in life is to be a guest on the White Sox podcast... https:// twitter.com/CSNChicago/sta tus/854478183701381121 …	0	2	
The plate ump in the Yankees - White Sox game has a massive strike zone tonight. Both ways, but a massive strike zone.	0	0	
watching Chicago White Sox vs New York Yankees	0	0	
Indians (6-7) continue a seven-game road trip. Up next is a visit to the White Sox before returning home to face the Astros and Mariners.	0	1	
Zach Eflin is so terrible that he'd probably only throw a quality start against the White Sox	0	2	
Dos innings completos, White Sox 0 Yanquis 0. ¡Dale Sox !	0	1	
Alta 3er Inning: White Sox 0 - 0 Yankees #WBC2017 #BeisbolVenezuelaApp #ClasicoMundial	0	0	
Jokes on him he plays for the white sox	0	7	
Let's Go Yanks!! — watching Chicago White Sox vs New York Yankees	0	0	
JAJAJA se mamó el LF de white sox	0	0	
Baseball misses dudes like this. And rivalries like Red Sox vs Yankees https:// twitter.com/nickhamelin/st atus/854475569538490368 …	0	0	
Gamethread: White Sox at Yankees http://www. southsidesox.com/2017/4/18/1535 0426/gamethread-white-sox-at-yankees?utm_source=dlvr.it&utm_medium=twitter …	0	0	
White Sox 0 Yankees 0 [Top 3rd] [0 Out] [0 balls] [0 strikes] ... No one on [P: #40 Luis Severino] [B: #5 Yolmer Sanchez]	0	0	
watching Chicago White Sox vs New York Yankees	0	0	
@MLBTV you guys are the worst. I can't watch the Yankee game cause the White Sox are in town? On a streaming service that is paid for. Awful	0	0	
White Sox Yankees 0-0 After 2	0	0	
watching Chicago White Sox vs New York Yankees	0	0	
The Stankees are playing the White Sox so at least I can still yell GO SOX . #GoSox pic.twitter.com/yt7CQWCzTi – bei Yankee Stadium	0	0	
Nope. Only ones that count beating are the white Sox and the American league champs at the end. I'm a man of simple needs.	0	1	
#LALATE : White Sox vs #Yankees Score: MLB #Baseball Results http:// dlvr.it/NwYGD1 pic.twitter.com/cKqN48IGlx	0	0	
Miguel Gonzalez - Chicago White Sox (2 today, 1 2/3 IP, 17 pitches)	0	0	
Severino currently dealing against the White Sox with four Ks through 2 innings with some nasty sliders to Abreu and Garcia @ThePitcherList	0	0	
I'm at Yankee Stadium - @mlb for New York Yankees vs. Chicago White Sox in Bronx, NY https://www. swarmapp.com/c/7YKizGWhujy	0	2	
Vamos Yankees ...: estoy viendo Chicago White Sox vs New York Yankees	0	0	
watching Chicago White Sox vs New York Yankees	1	1	
Let's go Chicago White Sox ! (y) — watching Chicago White Sox vs New York Yankees	0	0	
Severino looks good.. The White Sox are also a minor league team but whatever	0	0	
watching Chicago White Sox vs New York Yankees	0	0	
Severino arranca el partido con 4 Ks en las primeras 2 entradas. White Sox 0- Yankees 0.	0	0	
Sports Update: BASEBALL- The Yankees beat the White Sox 4-3.	0	0	
White Sox 0 Yankees 0 [Bottom 2nd] [0 Out] [0 balls] [0 strikes] ... No one on [P: #58 Miguel Gonzalez] [B: #14 Starlin Castro]	0	1	
*watching the Yankees game* * White Sox player swings at a low pitch* Trean: what is this the golf network??	0	9	
Severino doing a bit better against the White Sox so far this year than he did last year. pic.twitter.com/wQmMEFwbSU	0	1	
watching Chicago White Sox vs New York Yankees	0	0	
Severino only needs 24 pitches to retire first six White Sox hitters. I saw 97 on the stadium gun.	0	1	
Game Thread: New York Yankees vs. Chicago White Sox 4/18 http:// dlvr.it/NwY9hR pic.twitter.com/TzL7uhI8pR	0	3	
viendo Chicago White Sox vs New York Yankees	0	0	
Bears, White Sox and more offer Blackhawks playoff support #MinnesotaWild #Blackhawks #Blackhawks #Blackhawks http:// dlvr.it/NwY93s pic.twitter.com/69EYD6pxHV	0	0	
watching Chicago White Sox vs New York Yankees	0	0	
This is not the same Severino who faced the White Sox last season.	1	2	
White Sox / Yankees Over 7.5 6 Units	0	0	
watching Chicago White Sox vs New York Yankees	0	0	
First game of the season! #yankees (@Yankee Stadium - @mlb for New York Yankees vs. Chicago White Sox in Bronx, NY) https://www. swarmapp.com/c/0c9rdJsRHmf	0	1	
assistindo Chicago White Sox vs New York Yankees	0	0	
Have Rangers-Canadiens and Yankees - White Sox on TV at the office. And no Mets. What say you @TomBiersdorfer and @DanOLeary25 ?	0	1	
White Sox 0 Yankees 0 [Top 2nd] [0 Out] [0 balls] [0 strikes] ... No one on [P: #40 Luis Severino] [B: #79 Jose Abreu]	0	0	
The White Sox broadcast crew is by far the most annoying.	0	4	
Un inning completo, White Sox 0 Yanquis 0. ¡Dale Sox !	0	1	
Miguel Gonzalez - Chicago White Sox (1 today, 1 IP, 10 pitches)	0	0	
regarde Chicago White Sox vs New York Yankees	0	0	
#MLB | Transmisión En Vivo | Chicago White Sox vs New York Yankees | #Baseball http:// sportsbetparlay.com/mlb-transmisio n-en-vivo-chicago-white-sox-vs-new-york-yankees-baseball-2/ … pic.twitter.com/1xH3bB4XTE	1	0	
Chicago White Sox vs. New York Yankees - 4/19/2017 Free Pick & MLB Betting Prediction - #WhiteSox #Yankees http:// cappe.rs/x8tgh	0	0	
Comiskey Park Lot Of 3 The Last Days Of White Sox Park, Polaroid SX-70 http:// pinterest.com/pin/7360577514 2036585/ …	0	0	
watching Chicago White Sox vs New York Yankees	0	0	
This White Sox lineup is pretty bad... Still, a great start for Severino... a 1-2-3 first with 2 K's...	0	2	
Gamethread: White Sox at Yankees http:// dlvr.it/NwY1Jw #mlb #whitesox	0	0	
At the game now in section 203. My 6Th straight game. — watching Chicago White Sox vs New York Yankees	0	0	
Still think White Sox should move to Charlotte and remodel BB&T to meet MLB standards https:// twitter.com/patjames24/sta tus/854471530566299650 …	0	2	
White Sox 0 Yankees 0 [Bottom 1st] [0 Out] [0 balls] [0 strikes] ... No one on [P: #58 Miguel Gonzalez] [B: #11 Brett Gardner]	0	1	
watching Chicago White Sox vs New York Yankees	0	0	
Severino strikes out Saladino and Anderson in 1-2-3 first. White Sox and Yankees are under way.	0	0	
watching Chicago White Sox vs New York Yankees	0	0	
Yankees - White Sox : Why red-hot Chase Headley is sitting - http:// NJ.com http:// dlvr.it/NwXzdp #Yankees pic.twitter.com/8gHxrM9FyU	0	0	
watching Chicago White Sox vs New York Yankees	0	0	
When did Melky sign with the White Sox ? #Yankees #NYYvCWS	0	0	
I love the White Sox black tops	0	0	
isnt the white sox stadium the only one that isnt like right next to all the other teams or are they all spread out ?	0	0	
viendo Chicago White Sox vs New York Yankees	0	0	
crazy watching the white sox /yankee game rn cause i was at yankee stadium for a football game	0	0	
I understand I am saying this as a Sox fan, but is it not embarrassing for the Yankees to have all the empty seats behind home plate?	0	1	
Joe must have read the White Sox game notes: pic.twitter.com/UsMCg4RSAd	0	1	
White Sox injury news: Rodon, Petricka, Minaya, Soto, Frazier, Renteria. Did we leave anyone out? http:// bit.ly/2oT3wQG	0	0	
#MLB (1U) WHITE SOX F5 TT o1.5 +100 (2U) RAYS F5 TT o2 -120	0	0	
White Sox at Yankees has started. Go to http:// iscorecast.com/?c=87e4ace823 to watch the game live.	0	0	
#GoYankees #OnFire #BronxBombers — watching Chicago White Sox vs New York Yankees	0	0	
1 Chicago News Search Businesses (Rodon among several White Sox progressing) 1 Chicago News & Search - http:// 1chicago.org/rodon-among-se veral-white-sox-progressing/ …	0	0	
Go White Sox ! — watching Chicago White Sox vs New York Yankees	0	0	
Attention all Chicago White Sox fans their game today is a great time to take your partner out to a ball game. #baseball #game	0	0	
Let's go @White Sox ! White Sox at Yankees has started. Starting Pitchers: CHW M Gonzalez vs. NYY L Severino. (ESPN) http:// ift.tt/XZ6lyL	0	0	
Let's go @Yankees ! White Sox at Yankees has started. Starting Pitchers: CHW M Gonzalez vs. NYY L Severino. (ESPN) http:// ift.tt/14wB2XR	0	0	
Let's go @Yankees ! White Sox at Yankees has started. Starting Pitchers: CHW M Gonzalez vs. NYY L Severino. (ESPN) http:// ift.tt/14wB2XR	0	0	
White Sox at Yankees has started. Starting Pitchers: CHW M Gonzalez vs. NYY L Severino. (ESPN) http:// ift.tt/14wB2XR	0	0	
White Sox at Yankees has started. Starting Pitchers: CHW M Gonzalez vs. NYY L Severino. (ESPN) http:// ift.tt/14wB2XR	0	0	
Go #Yankees ! White Sox at Yankees has started. Starting Pitchers: CHW M Gonzalez vs. NYY L Severino. (ESPN) http:// ift.tt/14wB2XR	0	0	
White Sox at Yankees has started. Starting Pitchers: CHW M Gonzalez vs. NYY L Severino. (ESPN) http:// ift.tt/14wB2XRYankee Game is starting...…	0	0	
Lets go #NY @Nyyankees White Sox at Yankees has started. Starting Pitchers: CHW M Gonzalez vs. NYY L Severino. (ES… http:// ift.tt/14wB2XR	0	0	
White Sox at Yankees has started. Starting Pitchers: CHW M Gonzalez vs. NYY L Severino. (ESPN) http:// ift.tt/14wB2XR #yankees #mlb	0	0	
Let's go Yankees ! #NYY White Sox at Yankees has started. Starting Pitchers: CHW M Gonzalez vs. NYY L Severino. (ES… http:// ift.tt/14wB2XR	0	0	
Lets go #Yankees http:// ift.tt/14wB2XR @Yankees White Sox at Yankees has started. Starting Pitchers: CHW M Gonzalez vs. NYY L Severino. …	0	0	
Play ball! The Sox are playing the Yankees at Yankee Stadium. http:// mlb.mlb.com/mlb/gameday/in dex.jsp?gid=2017_04_18_chamlb_nyamlb_1 …	0	0	
Inicio del partido: White Sox 0 - 0 Yankees #WBC2017 #BeisbolVenezuelaApp #ClasicoMundial	0	0	
#MLB White Sox 0 - Yankees 0 (IN 1) Mas Resultados http:// ift.tt/2nJaxzp	0	0	
watching Chicago White Sox vs New York Yankees	0	0	
The NY Yankees (9-4) Vs The Chicago White Sox (6-6) Starting Now From Yankee Stadium NYY (Severino 1-0) CWS (Gonzalez 1-0) #NYY	0	1	
Severino is 40% in the Quarter Arcade?! Holy terrible White Sox lineup, Batman!	0	1	
$1000 White Sox F5 +.5	0	0	
Rodon among several White Sox progressing http:// dlvr.it/NwXtrj	0	0	
Current situation: - White Sox / Yankees on the laptop -Bucks/Raptors on the big screen Tuesday night sounds cool.	0	0	
LET'S GO WHITE SOX #BeatTheYankees #Soxgameday	1	3	
Live stream: White Sox look to end Yankees ' eight-game win streak on CSN Plus - http:// ift.tt/2oeIidL #WhiteSoxTalk	0	3	
#White Sox at #Yankees , (M.Gonzalez vs L.Severino) 7:05 pm ET, B-R Game Stat Sheet: http://www. baseball-reference.com/previews/2017/ NYA201704180.shtml … #playball	0	1	
This is a battle between two hot teams. We all know the Yankees are on an 8-game winning streak, but the White Sox have won 4 of 6, too.	3	1	
White Sox +165 #MLB #WhiteSox #yankees #sports #tips #profit #betting #freebets #bookiebashing #sportsbetting #bets #ROI	0	1	
White Sox +165	0	0	
MLB Chicago White Sox vs New York Yankees - Join us for the best sports streaming and free live tv, Watch here http:// tvkeg.com/channel-24/	0	0	
Ready para el White Sox vs Yankees . (Miguel González vs Luis Severino)	0	0	
White sox are giving this hoodie away as a free giveaway at the gates on sat. That's so cool! pic.twitter.com/6aVNkK6s8s	0	2	
White Sox injury report: Carlos Rodon still not close to return http:// newsbut.com/white-sox-inju ry-report-carlos-rodon-still-not-close-to-return/ …	0	0	
White Sox as well https:// twitter.com/espyawardwinne r/status/854470415560978432 …	0	0	
Shulman back for the Red Sox and Yankees games again this season I see.	0	0	
As someone who has been paid to stay home and not riot when the Sox win I am contractually obliged to hate on the Yankees at all times.	0	1	
Do the white sox really care that much about exceeding the bonus to sign him?	0	0	
4 Tickets for Detroit Tigers v Chicago White Sox -6/4- Free Shipping- AISLE Seats https:// goo.gl/Hfxmr0 pic.twitter.com/bk2JFIQ4Gr	0	0	
Alright, @LuisSeverino94 - you got this, baby. Keep the White Sox down. 9 in a row! #LetsGoYankees	0	1	
If I'm calculating correctly, to prevent Moncada from burning a year of service time, the White Sox have to wait until May 14.	0	0	
Dyer B Light Blue Sox at Dyer B Royal/ White Sox has started. Go to http:// iscorecast.com/?c=bd45e80e71 to watch the game live.	0	0	
suntimes​.com >> White Sox injury report: Carlos Rodon still not close to return http:// buzztap.com/-0j2N2p	0	0	
#MLB Rodon among several White Sox progressing http:// dlvr.it/NwXmPT pic.twitter.com/re3WCsxgpN	0	0	
News from @MLB Rodon among several White Sox progressing http:// dlvr.it/NwXmBy #MLB pic.twitter.com/dc0KcyUXuG	0	0	
Rodon among several White Sox progressing http:// dlvr.it/NwXmNP #mlb #baseball pic.twitter.com/vgueiQPsSi	0	0	
Rodon among several White Sox progressing: Rick Hahn sounded more like one part athletic trainer and one part White … http:// dlvr.it/NwXmLy pic.twitter.com/81unuLU9q0	0	1	
Rodon among several White Sox progressing http:// dlvr.it/NwXmHH	0	0	
Rodon among several White Sox progressing http:// dlvr.it/NwXmMv #MLB #NOSN	0	0	
Rodon among several White Sox progressing http:// dlvr.it/NwXmJW pic.twitter.com/lyMQ0MkhYx	0	0	
Rodon among several White Sox progressing: Rick Hahn sounded more like one part athletic… https:// goo.gl/fb/pgIS7P	0	1	
"I'm going to see the White Sox tonight. Should I write about the White Sox baseball team, or your white socks?" "MY WHITE SOCKS!"	0	21	
White Sox continue to resist instinct to rush Carlos Rodon's unpredictable rehab - http:// ift.tt/2oT62X8 #WhiteSoxTalk	1	4	
1 Chicago News Search Businesses ( White Sox injury report: Carlos Rodon still not close to return) 1 Chicago ... - http:// 1chicago.org/white-sox-inju ry-report-carlos-rodon-still-not-close-to-return/ …	0	0	
mlb​.com >> Rodon among several White Sox progressing http:// buzztap.com/-AS21QZ	0	0	
904 Phillies/Mets UN 4.5 -120 F5 914 White Sox / Yankees UN 4 -130 F5 926 Reds (Arroyo) +1.5 -118/+144 (0.5)	0	0	
csnchicago​.com >> White Sox continue to resist instinct to rush Carlos Rodon's unpredictable rehab http:// buzztap.com/-Q8Kik1	0	0	
4/18: MLB Phillies/Mets F5 u4 +110 White Sox / Yankees u7.5 -135 Tigers/Rays F5 u4 -115 Brewers ML +164	0	3	
White Sox @Yankees pic.twitter.com/9Xv9tPVK7r	0	0	
No, I still think the White Sox are. Price tag is going to be higher though.	0	1	
SBA will visit the White Sox on 4/25! The cost is $10 for members. For more info, visit our Facebook page or email events@illinoissba.org pic.twitter.com/xh0xr6TGRo	0	0	
RHP Miguel Gonzalez (1-0, 4.22) goes for the White Sox . He has a 2.90 ERA in 15 starts since July but 6.16 ERA at Yankee Stadium.	0	0	
Yankees - White Sox : Why red-hot Chase Headley is sitting - http:// NJ.com http:// dlvr.it/NwXgs3	0	0	
Alright it's time to take one back from the Yankees ! Miguel Gonzalez on the bump for the Sox ! Lets Go!	0	0	
MLB/lists/beatwriters,SOCCER Chicago White Sox on Twitter: "Tune in to @Fallon … https:// twitter.com/whitesox/statu s/854445416791900160 … , see more http:// tweetedtimes.com/Faithtown?s=tnp	0	0	
Do I drive 5 hours to see yoan moncado play on Saturday even though I don't even like the white sox	0	2	
Bases Are Loaded: White Sox Execute Triple Play http:// basesareloaded.blogspot.com/2016/04/white- sox-pull-off-triple-play.html?spref=tw …	1	0	
#MLB : White Sox +160 *1u Rays -110 *1u Tigers/Rays O7.5 -107 *1u Phillies/Mets O7.5 -120 *1u	0	0	
Beautiful day for a ballgame... (@Yankee Stadium - @mlb for White Sox vs Yankees ) https://www. swarmapp.com/c/6wAaC10hk3K pic.twitter.com/1zh7gk4Mzc	0	1	
New update on Luis Robert, including Astros, A's, White Sox , Cardinals notes: http:// bit.ly/2pdVqDk	4	5	
White Sox Yankees let's go	0	0	
I'm at Yankee Stadium - @mlb for New York Yankees vs. Chicago White Sox in Bronx, NY https://www. swarmapp.com/c/dbvWS3cShc1	0	3	
sny​.tv >> Game 14: Yankees vs. White Sox , 7:05 p.m. http:// buzztap.com/-JjZFZ7	0	0	
Hey @Jared_Carrabis hope your listening to @TonyMassarotti troll you hard about Yankees and Red Sox right now! Don't let him punk you!	0	2	
Welcome into the MLB Gameday presentation of the middle game of a three-game series between the Yankees (9-4) and White Sox (6-6).	0	0	
!Dios! A disfrutar del partido entre White Sox y los Yankees @… https://www. instagram.com/p/BTCz465Bme7y wbl8qKgban7KiWg8vpxTmBzk_00/ …	0	0	
