
One ... hundred....twenty....one. #AllRise https:// twitter.com/BryanHoch/stat us/873684017723441154 …	1165	2375	
#Orioles trail 9-0 on Castro's three-run homer.	0	0	
LETS GO YANKEES	0	1	
At this point, they can have him	0	0	
Castro 3 run shot. 9-0 Yankees .	0	0	
The #Yankees are on	0	0	
Yankees are wylin	0	2	
CASTRO AN ABSOLUTE BOMB! 9-0 YANKEES !	1	5	
Oh man #Orioles	0	1	
Good grief Yankees ! Damn!	0	0	
ALLLL RIIIIIIISE. That one left in a hurry! Home run No. 19 for @TheJudge44 ! pic.twitter.com/o83TIRHLJu	1400	3132	
The "Davis is big but holy crap, Judge is huge" picture of the day #Yankees pic.twitter.com/6S7jOGDlIB	21	52	
So to recap the 2-out rally in the 1st: Hardest-hit HR of the Statcast era Single Double 2-run single 2-run HR BB RBI single pic.twitter.com/P11jpBRR8F	584	1526	
I love the Yankees	0	0	
11 straight balls.....Tilly's career is over, the shoulder is cooked #Orioles	0	2	
Yaaaabbbboooooooo @Yankees	0	0	
#MLB Starlin Castro 3 Run HR. #Yankees 9-0 Bot 2nd 1 Out	0	0	
LMFAOOOO GET THE ORIOLES OUT OF THE BRONX!	3	2	
LETS GO YANKEES !	0	0	
Thank you, @FOXTV , would much rather watch a @Yankees game on your network than @espn due to that atrocious strike zone box #espnsucks	0	0	
omg yankees	0	0	
Three-run home run for Starlin Castro, his 11th, and #Orioles are behind 9-0.	1	2	
Tillman needs to be taken out of this game #Orioles	0	0	
LOOK AT MY YANKEES	0	1	
Boys are on fire!!!!!	0	0	
lmao y'all just give up tha sticks at this point @Orioles	1	2	
THIS YANKEES TEAM	1	1	
3-run HR for Castro on 3-0 pitch. Dropped bat and started to walk to 1st base. #orioles down 9-0	0	3	
nadie puede con los Yankees puñetaaa #1 https:// twitter.com/BronxBombersNY /status/873687019477749760 …	0	0	
Chris Tillman has been asked about his health multiple times since his return. Sad watching him perform like this. #Orioles	1	0	
if you not ready for this Yankees parade come October I wanna gracefully tell you to suck my dick	7	7	
Luke: Chris Tillman has been asked about his health multiple times since his return. Sad watching him perform like this. #Orioles	0	2	
I think the #Yankees broke Tillman	0	1	
#Orioles bad starting rotation has laid waste to otherwise good teams. Reminds me of #Ravens great defenses being wasted by horrid offense.	0	1	
#Yankees have hit 95HR so far this season, that's the highest total in 59 games in our storied franchise history	27	36	
Yankees should offer you a Job Shiv	0	2	
The "Davis is big but holy crap, Judge is huge" picture of the day #Yankees pic.twitter.com/6S7jOGDlIB	21	52	
I got into a car accident today, Adam West dies and now the @Orioles are pulling this garbage?! I deem this Stupid Saturday...	0	7	
It's only the bottom of the second and the orioles are already losing by 6	0	0	
Oreos >> Orioles https:// twitter.com/blackparcells/ status/873690870322798593 …	0	0	
Well I'd still personally walk him still bc I'm not messing w/ the juju of the Yankees hitting coach. Ffs he turned Hicks to a .300 hitter	0	1	
He was picked 32nd in rnd 1. The entire league passed on him including the Yankees since they had a pick earlier in that round. Shit happens	0	0	
