
GARDY DID IT AGAIN!!!! WALKOFF SINGLE!! YANKEES WIN!!! pic.twitter.com/zyJtsG8Wi7	5143	11154	
The front office moves won't matter my friend, it only exposes how bad Kevin Cash really is! Countdown to his firing is on. #Rays #RaysUp https:// twitter.com/ELBushman07/st atus/891396845733388288 	0	0	
Mateo or Florial + 1 prospect pic.twitter.com/vJRfZp3gsx	0	1	
Ex- @Yankees slugger Tartabull calls police, forgets hes a wanted man. More: http:// nypost.com/2017/07/26/ex- yankees-slugger-calls-police-forgets-hes-a-wanted-man/  via @ethan_sears @nypostsports #Yankees	0	0	
Cuz this Yankees and gray have nothing to do with the Braves.. but you HAVE TO somehow mention the Braves. I wonder why	0	0	
bueno segun los yankees en unos aos quieren darle una importancia similar y que cuente como ttulo importante	0	1	
En lo que hemos convertido una rivalidad histrica... en un amistoso para yankees De vergenza... pic.twitter.com/Hk8RvWFwHa	1	2	
1957 Topps Bob Grim#36 New York Yankees baseball card. Ex-mt+ http:// ift.tt/2tNjrQc	0	0	
He is so going to @Yankees but as @Joelsherman1 writes both teams will feel pain https:// twitter.com/joelsherman1/s tatus/891412245321834496 	0	0	
@Yankees are on a 6 game win-streak, and winners of 8 of their last 9, looking for the sweep of @RaysBaseball in tomorrow's Matinee in NY	0	1	
Wow. I stopped paying attention for like a week and a half and the Yankees have won like 8 of 10 and are back in 1st. Baseball is wild.	0	1	
Who was the MVP of today's Yankees game	0	0	
The New York Yankees have won six in a row and lead MLB's AL East division. http:// fb.me/8FCUw8Z2C	0	0	
@Yankees are on a 6 game win-streak, and winners of 8 of their last 9, looking for the sweep of @RaysBaseball in tomorrow's Matinee in NY.	0	0	
It's @Twitter pic.twitter.com/VlbsNrkfis	0	1	
#GOAT #baberuth leafcertified materials #jersey #bat #yankees #bambino #goat #firehandsportscards #cardporn #thehobby #whodoyoucollect #BOOM pic.twitter.com/ND4QbVHSAc	3	6	
Yankees back to winning close, good games. First place and hot (and this is just the transition, "no expectations" year).	0	4	
@eric_dauster	1	3	
@Yankees and we see that the future captain still is the last into the dugout after the Yankees play the field pic.twitter.com/7TVxXCbLD7	0	0	
Are they blu rays ?	0	0	
Torreyes duplic en triunfo de los Yankees http:// dlvr.it/PZT6fn	0	0	
Torreyes duplic en triunfo de los Yankees http:// dlvr.it/PZT6Z5	0	0	
Guaranteed a trumpster.. SEE IT: Fan at Yankees game calls disabled boy 'retarded' http://www. nydailynews.com/sports/fan-yan kees-game-calls-woman-disabled-son-retarded-article-1.3366666 	0	0	
Gladly! Torres or Mateo and Florino plus a nice pitching prospect pic.twitter.com/CBOouUy9uZ	0	0	
What has this world come to, when two grown men have a conversation about flushable wipes for men.	0	1	
Sonny Gray will make the Yankees better at baseball.	0	0	
Women's 400 free Maria Alvarez, SA 4:19.40 Caitlyn McHugh, RAYS Emily Ilgenfritz, BUZZ #gastatechamps pic.twitter.com/3VfJ4iVoKS	0	7	
Good pitching varies from year to year. Perfect example are '17 Cubs. One thing is, the roster got younger and they have been fun to watch	1	0	
1. Tanaka 2. Gray 3. Sabathia 4. Severino 5. Montgomery I'm ok with this starting rotation #Yankees	0	0	
@Yankees first game ever in the actual Stadium thanks guys and thank you Frazier for the fist pump my son will not wash his hand for a week pic.twitter.com/eVJ3TC0QEb	0	0	
Gray seems to get hurt a lot, Make me worry. They don't need another Pavano lol.	0	0	
with 1st base open the rays could afford to walk/hbp fraizer ...if ells were on 1st fraizer might have hit into double play	0	0	
#News " Yankees : Prepare for the next bomb to hit, Waiver Deals!" http:// ift.tt/2uN4Iq0	0	0	
Gardy lifts that all by himself. Lol.	0	2	
One got really angry about whether the New York Yankees were a more supported team than Manchester United	0	2	
@Yankees when Dave kitchen and FBI ,Whitehouse and caught they get Thiers read holy bible Pomp's ass go hell they kill ,his parents died pic.twitter.com/BRIjEb56c9	0	0	
My Bambino standing at Babe Ruth Plaza at his 1st @Yankees game #Yankees #YankeesWin pic.twitter.com/UIIgCOU6eV	0	7	
Really rooting for the Kansas City #Royals tonight against the Red Sox so the #Yankees can keep holding on to the A.L. east 1st place #MLB	0	1	
Is he rule 5 protected though? Florial? Sounds to me like he's one being traded, maybe with mateo.	0	0	
Yah Yankees can- but I think it'd be Adams+Florial.	0	0	
East Cobb Yankees ' bats ignite, D-BAT 18 follows suit - Farmington Daily Times: http:// ift.tt/2tNklMN :	0	0	
Yes, I love this tweet! #Rays front office has done their part, so now NO EXCUSES for Kevin Cash. He will be fired at seasons end. #Garbage https:// twitter.com/dnstommy/statu s/891407280218025990 	1	0	
MLB Trade Rumors: A's scratch Sonny Gray from start as talks with Yankees continue http:// dlvr.it/PZT6Gy #NFL #NOSN	0	0	
Why is everyone fighting the yankees won pic.twitter.com/2AWMir6JBz	0	0	
Torreyes duplic en triunfo de los Yankees http:// dlvr.it/PZT5tn pic.twitter.com/iEMv7Mdes8	0	0	
It's not just Radiant Sun Bolt though. A flameskull's fire rays and lich's paralyzing touch are also non-spell spell attacks.	0	0	
I legit can NOT wait to see @Yankees play in September here in Arlington! Excited to see @TheJudge44 hit bombs	0	0	
Torreyes duplic en triunfo de los Yankees http:// dlvr.it/PZT5py pic.twitter.com/3AILdeKE9v	0	0	
I dunno... I think we could do without the Dallas Cowboys, the New York Yankees , and the New England Patriots.	0	2	
My thoughts on sonny Gray and the Yankees updated http:// fb.me/3dWzdRvqj	0	0	
Waking up to a Yankees W >	0	2	
The most beautiful field in MLB.	0	1	
I believe you. The Braves have a very top heavy system. The White Sox have by far the best system. The Yankees can put a fine package up.	0	0	
Yankees outfield depth is actually outrageous. Probably should be a rule against having that many players that are that good @MLB	0	3	
Yankees beat the Rays today on another walk off hit by Brett Gardner, they have won 6 straight and now sit at top of the AL East pic.twitter.com/EBIWXTnWUw	0	1	
@mooretosay #Yankees would miss C Frazier more than vice versa. Maybe Judge could use 2 weeks away	0	0	
Sunday at work.... the golden rays of morning sunshine.. @Ngee Ann Polytechnic https://www. instagram.com/p/BXJk9S1glz-/	0	0	
1957 Topps Billy Martin #62 New York Yankees baseball card. Ex+ http:// ift.tt/2v7Drkv	0	0	
1957 TOPPS, #240 Hank Bauer, PSA 6.5 EX-MT Plus, Yankees http:// ift.tt/2uN4rDu	0	0	
MLB Trade Rumors: A's scratch Sonny Gray from start as talks with Yankees continue #JacksonvilleJaguars http://www. newslocker.com/en-us/sport/ja cksonville-jaguars/mlb-trade-rumors-as-scratch-sonny-gray-from-start-as-talks-with-yankees-continue/ 	0	0	
1957 Topps Bobby Shantz #272 New York Yankees baseball card. Ex+ http:// ift.tt/2v7I6Db	0	0	
