
Wait, the Reds turned a triple play and the Yankees scored on it? Lol wow. That actually could be a first ever	1	0	
So the Yankees scored on a triple play? That just doesn't seem logic pic.twitter.com/ibuJoEX08R	0	0	
Now in Yankees Stadium #yankeesred #baseball #newyork pic.twitter.com/qo37yTgRoh	0	1	
https:// youtu.be/nAgFuBYL4hc	0	0	
The @Yankees take the lead  and the @Reds get all three outs! This triple play is WILD. http:// atmlb.com/2tAZdJx pic.twitter.com/whA45e2UC0	1164	2414	
The @Reds turned a triple play in the 2nd inning, their first since 1995 against the Marlins (h/t @SABR Triple Plays database).	96	197	
Just your typical run-scoring triple play for the #Yankees ... pic.twitter.com/0Pyo78CuGq	159	173	
@SnowMan2989	0	0	
Reds 0 Yankees 1 [Bottom 4th] [0 Out] [0 balls] [0 strikes] ... Man on first [P: #58 Luis Castillo] [B: #17 Matt Holliday]	1	0	
Aveces pasa eso, perdemos la cordura y luego recapastamos, y no damos cuenta tranquilo broh, eso lo pagan ellos! https:// twitter.com/nj_peguero88/s tatus/889997631023439872 	0	3	
Maybe the @Yankees should DFA Todd Frazier in front of his 500 family and friends in attendance?	0	0	
hearing my yankees going after gray and along from oak land expect center fielder florial to be in deal if made	0	0	
Todos de pie!!! Aaron Judge al bat. #Yankees	0	0	
By the way -- #reds are being no-hit through 3 innings.	0	2	
Brown #bears are feasting on Campbell Creek reds in #Anchorage , so be careful. http:// aksportingjournal.com/brown-bears-fe asting-anchorage-campbell-creek-reds/ 	0	0	
In Todd Frazier's first ever PA against the Reds and first home game with the Yankees , he hits into a run-scoring triple play	0	0	
Still scored though	0	0	
The Reds don't have a hit	0	0	
I'm depressed now	0	1	
Guess that makes this a rhetorical tweet... And total waste of every #Yankees fan's time...	0	0	
  https:// twitter.com/HuffPostJapan/ status/889486601860116480 	0	0	
Cincinnati Reds baseball pic.twitter.com/KXTACll9nO	1	6	
Shame on me for not realizing @ktsharp wasn't right on this! #Yankees https:// twitter.com/ktsharp/status /889995340224618496 	0	1	
@jaysonst Yankees score a run on a triple play, has that happened before?	0	0	
This is probably not how Todd Frazier wanted his first AB in New York to go WATCH: https://www. fanragsports.com/now/todd-frazi ers-first-ab-new-york-complete-disaster/  #Yankees	0	4	
I got to go reds in this one, sorry	0	1	
Well, At Least The Local Kid @FlavaFraz21 Had A Memorable First At Bat As A New York #Yankees Player At Yankee Stadium #TriplePlay #CINvsNYY https:// twitter.com/Reds/status/88 9994202922323968 	0	0	
Just arrived at the Pulaski Yankees game and they trail the Elizabethton Twins, 3-0, bottom 4. Several scouts in attendance as well.	1	4	
Clint Frazier, a stud on the field, also has adapted quickly in the #Yankees ' clubhouse. #Reds http:// nyp.st/2h0NYrY	3	21	
madonn'	0	0	
Montgomery is getting a ton of bad contact on early swings. #Reds approach at the plate not so good early.	0	0	
Hey jimmy how are u?	0	1	
The @Yankees take the lead  and the @Reds get all three outs! This triple play is WILD. http:// atmlb.com/2tAZdJx pic.twitter.com/whA45e2UC0	1164	2414	
Gumby has a no no thru 4 #Yankees	0	0	
Didn't a run score? Hint: That's not "escaping". Also, your team is getting no hit.	0	0	
Report: Yankees making progress on trade for Gray, Alonso https://www. thescore.com/news/1339019 (via http:// thesco.re/theScore_app )	0	1	
Didn't they go to a Reds game? Just seems like they weren't really interested in being here.	0	3	
And the @Reds had a triple play?!?! What in the wide wide world of sports is going on here?!?!	0	1	
The beauty of it is. If @FlavaFraz21 struck out there. Yankees might never have scored.	0	1	
Cincinnati Reds vs. New York Yankees Free MLB Baseball Picks and Predictions 7/26/17: The https:// goo.gl/fb/fPn2xc http:// fb.me/vaYdiLQJ	0	0	
MUCH more recently than the yankees lol	0	0	
That moment when you, a #Yankees fan, flip on the ballgame and the Yanks automatically ground into a triple play.	0	0	
"First" as in first for the Reds since 95	0	4	
Yankees winning 1-0, but Todd Frazier hit into triple play in first at bat @pcaldera @Yankees	0	0	
Cincinnati Reds vs. New York Yankees Free MLB Baseball Picks and Predictions 7/26/17: The https:// goo.gl/fb/fPn2xc	0	0	
Slugfests are fun to watch but pitchers duals are way more exciting.... every pitch so important @RealMichaelKay @YESNetwork @Yankees @pix11	0	0	
@Yankees 12 up, 12 down. Let's keep it going!	0	1	
I being a huge Yankee fan didn't know Gehrig pitched in the minors too. Thanks for the informative tweet!	1	0	
Still makes no sense. There are 6-3 double plays when SS tags 2b then throws to first. How is that any different?!?	0	0	
Lol . Heard announcers go "It's not Star Wars without Darth Vader and the Yankees play that role well."	0	0	
That entire half inning they talked Judge HR and showed Judge in RF as Gumby cruised through Reds batters https:// twitter.com/alexriveraa24/ status/889997997546799105 	1	20	
@DidiG18 deserved to be an all star @MLB @Yankees !!! https:// twitter.com/yankees/status /889992428018708481 	0	1	
Todd Frazier's New Jersey neighbors who attended tonight's Yankees game have something to tease him about for as long as he lives there https:// twitter.com/yankeebeatchec k/status/889993430050451456 	0	0	
Yankees score on triple play. Rarest play in baseball?	0	1	
Let's Go Yankees #mobilizingnyy pic.twitter.com/HuCaZqCgrK	0	1	
Has been since he was with my @Reds	0	0	
Hmmm, I'm sure they have. Prolly those old Yankees scouts.	0	0	
Yankees losing in the wild card game hush :)	0	0	
Hopefully he doesn't care what people are saying... Because as a #Yankees player he blows. Hard.	0	0	
The Yankees are not streaming on YES in FOX Sports GO tonight, but you should see tomorrow's game listed.	0	0	
I want the #Yankees to win tonight's game 1-0 just because I want to find out when was the last time the winning run scored on a triple play	0	1	
#Reds being no-hit through four Bottom 4th 1-0 NYY	0	0	
Jordan Montgomery making it look really easy so far #Yankees	0	0	
Go Yankees !! pic.twitter.com/nbM9sjgjRu  bei Yankee Stadium	1	2	
I'm assuming you're not credited with an RBI on a triple play? @Yankees	0	0	
lol the reds turned a triple play and still gave up a run	0	0	
#MLB Los Reds le hacen triple play a los Yankees . La jugada fue 6-3-5-7-4-4	0	0	
Yankees closing in on potential trade for A's pitching ace Sonny Gray	3	5	
Can the Reds get a hit?	0	1	
I can study and watch the #Yankees play right?	0	0	
Bb #https:// twitter.com/donwotearth/st atus/889956749582716929 	0	0	
#reds still without a hit #LetsGoReds #CINvsNYY	0	0	
How about#BlueJays jersey	0	0	
Reds 0 Yankees 1 [Bottom 4th] [0 Out] [0 balls] [0 strikes] ... No one on [P: #58 Luis Castillo] [B: #99 Aaron Judge]	0	0	
 pic.twitter.com/4sbLJ1AjJC	0	2	
Reds convert big triple play Enviado con @MLB At Bat// @luisc62 @FEA05 @andrescastroh @fjquiros @julioquiros http:// mlb.mlb.com/r/video?conten t_id=1649290183 	2	3	
Why did Didi even do that	0	0	
Here are the lineups for tonight's New York Yankees game vs. the Cincinnati Reds in the Bronx. https://www. instagram.com/p/BW_SFROgtp7/	0	0	
#Mobilizingnyy first Yankees game pic.twitter.com/7da2RLNgF1	1	6	
Jordan Montgomery - New York Yankees (2 today, 3 2/3 IP, 46 pitches)	0	0	
He's only lowering his trade value so we can trade for him easier	0	0	
V confused on how to score this, but kudos to the reds turning a triple play & still managing to allow a run. Also sup @FlavaFraz21 pic.twitter.com/8EkBa4R08p	0	8	
@cc660 Craigy, not a Yankees fan but when @7BOOMERESIASON leaves WFAN, take over the Yankee broadcast. It's absolute garbage.	0	0	
Wrong!!!	1	1	
I had a friend from New York who had a rule: always root for the Mets. Or whoever the Yankees are playing.	0	1	
@Redsox jersey	0	0	
El de los @Reds es el Triple Play 712 de la historia de las Grandes Ligas, 3 de la actual Temporada #MLB	2	1	
Ok, I appreciate it. Thanks again :) #Yankees	0	1	
Hey @EliasSports , when was the last time there was a run scoring triple play? #Yankees	0	2	
Actually, it's a 6-3-5-4 triple play. No RBI on the play.	0	0	
watching Cincinnati Reds vs New York Yankees	0	0	
Oh them Reds in the party know thatttt.. yall better show out REEEEEDDDDDSSSSS https:// twitter.com/DJHITEM803/sta tus/889512114615975936 	2	1	
Reds on Yankees in 2nd inning. Yankees up 1 - 0	0	1	
I mean I understand that we aren't the Cubs but triple plays don't happen everyday	0	0	
Yankees on the disabled list in 2017 http:// nwsdy.li/2tv5idl via @Newsday	0	0	
Dan Straily (3.49 ERA) threw 6 scoreless innings the last time he faced the Rangers in 2016 when he was with the Reds .	0	0	
@EliasGRpc que hay de los rumores q los yankees estarian interesados en Giancarlo Stanton?	0	0	
watching Cincinnati Reds vs New York Yankees	0	0	
@RealMichaelKay Seems so wrong to not have @PaulONeillYES in booth for Reds -Yanks!	0	0	
@FlavaFraz21 hits into a triple play in his first @Yankees AB at Yankee Stadium. Ya just can't write this stuff.	0	0	
New York Yankees game tonight. Beautiful baseball field @Yankees	0	0	
Que Opinas De La Posible Llegada de SonyGray a los Yankees ?? @Orlandomendez7 @MLBDigital15 #MLBDIGITAL15	1	0	
#Reds @#Yankees [T4-2o]: Eugenio Suarez (swinging; 1) LHP Jordan Montgomery (2) Seq: CU FT CU s3: 82.3mph Curveball	0	0	
How many times in history has a run scored on a triple play? @jluckhaupt @reds @ctrent @LanceMcAlister	0	1	
