
GETCHOW GLOOOOOWWW ON That time of the year again when the suns rays bounce off ya HIGHLIGHT… https://www. instagram.com/p/BSXK-dplO8u/	0	0	
LMFAO gamma rays are dangerous	0	0	
New poll find Mets are more popular than Yankees in New York City #JacksonvilleJaguars http://www. newslocker.com/en-us/sport/ja cksonville-jaguars/new-poll-find-mets-are-more-popular-than-yankees-in-new-york-city/ …	0	0	
Rays opening day: Chris Archer motivated to be best Chris Archer he can be: http://www. tampabay.com/sports/basebal l/rays/rays-opening-day-chris-archer-motivated-to-be-best-chris-archer-he-can-be/2318818 …	0	0	
I'm not even being a homer. I think the Yankees are very underrated. Most overrated team I think is Detroit.	0	0	
nypost​.com >> Welcome to Phase II of Yankees new era: a leap into the unknown http:// buzztap.com/-4km4aZ	0	0	
かるがものTS来たらいつもいるよ～(^-^)/ 匂いは自分じゃわからんけど髪のさらさら？触り心地には自信ある！	0	0	
Welcome to Phase II of Yankees new era: a leap into the unknown http:// ift.tt/2ov4CPY	0	0	
#Burghley #Horse Trials in #Stamford UK http:// rviv.ly/FogzL	0	0	
I'm talking Migos and J. Cole Concert! I'm talking Yankees games! Any major move! I'm completely open!	0	0	
Trout to the Yankees	0	1	
A Cold One Refresher Over Ice, Kissed With A Grapefruit Garnish "It's Like, Sipping The Golden Rays Of The Sun!" #CraftCocktails #Mixology pic.twitter.com/4FFUrx4kLF	2	2	
@Yankees @YankeesPR @ElGarySanchez @DidiG18 @TheJudge44 @T1721Austin @29alltime @JackCurryYES #chasefor28 #YankeeDynasty pic.twitter.com/9ukGRi1FGC	0	0	
Saya suka video @YouTube http:// youtu.be/0rJ0UUyIezk?a Cara membuat animasi menu pada powerpoint keren	0	0	
Ladies @the man you're tired of throwing hints at because you'd rather throw that pwussy at him	0	0	
RT if you are excited for Opening Day #Yankees pic.twitter.com/sHSy4Nw5al	29	43	
SPORTS: Aaron Judge’s unlikely journey to crashing Yankees lineup | New York Post http:// nypost.com/2017/04/01/aar on-judges-unlikely-journey-to-crashing-yankees-lineup/ …	0	0	
So! Go out again! https:// twitter.com/BonnieBombs/st atus/848322932220862465 …	0	0	
Trivia buffs: The first man to hit a home run at SunTrust Park is Greg Bird of the Yankees . Bird's two-run shot,... http://www. espn.com/espn/now?nowId =21-0639618472627673310-4 …	0	0	
Welcome to Phase II of Yankees new era: a leap into the unknown http:// dlvr.it/Nn81BB pic.twitter.com/ClRzKGTiQP	0	0	
Congrats Manni! Turn up the size dial on your growth rays , you deserve it!	0	0	
Congratulations UCF TINY RAYS - - #WeHitZero ! pic.twitter.com/pwgNjth2Sv	0	0	
One day in my life, I'll gonna be a baseball enthusiast and will watch Yankees versus Red Sox live	0	0	
