
That winning feeling. pic.twitter.com/Loj6DTHMob	1225	3016	
Check out my latest interview, with @TrentonThunder reliever and Yankees Prospect, Caleb Frare ( @Caleb_Frare ) https://www. youtube.com/watch?v=GefE_4 MXC00 	7	9	
Me tienen harta los yankees siendo todos respetuosos y no problemticos hasta que un grupo oprimido les dice algo que no les gusta	0	0	
Here and you will be flying dog shit out of Hong Kong	0	0	
Of course they would face the Yankees .	0	2	
The Yankees add a run in the 6th and lead 3-1.	0	1	
Next time run out the fly balls ass hole; young teams win cause they hustle and play with desire; donit one more time and I'll get Wade up	1	0	
alguien les avisa a estos yankees del orto que el capitalismo se fundo con el genocidio de latinos capaz se saltearon esa parte en el cole	8	42	
Caller on just now,is ridiculous;its absurd,2compare all players2Jackie Robinson.that's not fair2anyone;&,even offensive,to what JR stood 4.	0	0	
"The #Yankees want to be called the Yankees " #baseball #mlb #sports https:// twitter.com/AceballStats/s tatus/592510832308670466 	0	0	
Please follow my friend @torrea40	1	1	
2017.4.15    vs  New York Yankees Masahiro Tanaka https:// youtu.be/Um1fu7sd0OY @YouTube 	0	0	
Es posta q los yankees se hacen los latinos y ni saben donde estn parados tengo un amigo de all y ni sabia donde estaba arg y tiene 25	0	2	
Great quote from one of my all-time favorite @Yankees #2 #DerekJeter #ElCapitan pic.twitter.com/G5OjeWHXbn	0	0	
CC Sabathia is pitching his way onto the 2018 Yankees http:// dlvr.it/NvH8sk	0	0	
CC Sabathia is pitching his way onto the 2018 Yankees http:// dlvr.it/NvH8jh	0	0	
B-6th: @jorgemateord lines a leadoff single and scores from 1st on a double by Abiatal Avelino. #Yankees 3, #Marauders 1.	0	0	
B-6th: @jorgemateord lines a leadoff single and scores from 1st on a double by Abiatal Avelino. #Yankees 3, #Marauders 1.	1	3	
I hear ya. I've only got to see 2 Yankees games because of work and school. Can't you stream the radio call of the game at work?	0	0	
Great win today, CC looking awesome. Hope you're all having a great Saturday night, Yankees family!	2	4	
Odio la gente super fan del Mc Donalds, altos yankees , aguante el paty en el carrito vieja	2	9	
I love that the #yankees wear this varsity-style jacket in addition to their usual templated outerwear. pic.twitter.com/CeO8u7D9U7	0	10	
@FIDLER_22 our #Yankees https:// twitter.com/yankees/status /853341093856919552 	0	0	
Love that the @Yankees haven't forgot about the tragedy that took place at VA Tech 10 years ago. They'll hold a moment of silence tomorrow.	7	25	
les yankees tratan de ser latines porque comen tacos y burritos PERO DESPUS TIENEN 0 HISOTRIA SOCIOCULTURAL LATINOAMERICANA WAKE UP SALAMES	2	26	
happy Easter weekend I'm so proud and happy the way the Yankees are playing	0	0	
Feeling the same way! I'll glady take the good start! #LetsGoYankees !	1	2	
te juro que odio todos los canales yankees de yt qu...  Ademas ni saben nuestra historia https:// curiouscat.me/venusdrugs/pos t/134968167?t=1492300415 	0	0	
Great appearance by @CC_Sabathia again! It's fun watching these guys have some early success #Yankees #PinstripePride	0	1	
#STLCardsBlog #StLouisCardinals #mlb Cardinals, Yankees Proud To Celebrate Jackie Robinson Day http:// dld.bz/fBCPV	0	0	
He scored the run, that's what counts.	0	0	
Not the Yankees !	0	0	
los yankees se piensan que SUS conflictos raciales son relevantes en otras partes del mundo	0	1	
Meanwhile the @Yankees have won 6 in a row	1	0	
OR CAN YOU SHIP US SOME SINCE WE'RE YANKEES AND WILL MAKE IT WRONG I too am curious	0	1	
Let's go!	0	1	
Love seeing Sabathia strong start! Great turn around from the rough season opening road trip! #WayToGoSabathia ! #LetsGoYankees !	0	4	
MLB The Show 17: Cardinals vs. Yankees in Extra Innings (Jackie Robinson Day - 04/15/17): http:// youtu.be/Q8BMbKm44TE?a via @YouTube	0	0	
twins would get knocked out by yankees just like good ol days. haha. it would at least be in later rds.	0	0	
Yankees are 7-6 and 5-0 at home. First 5-0 start at home since 2000. All without Didi, Sanchez and Bird (essentially- .038 AVG)	0	0	
@Yankees game pic.twitter.com/k2kkfINWhf	0	0	
#Yankees commemorative cup this year is jersey themed, complete with buttons and their 9 most recent WS patches. @PhilHecken @UniWatch pic.twitter.com/vqhjgSHpUB	2	10	
Bueno a los yankees tambin le explotaron varios, hace poco en ejercicios navales le explotaron misiles apenas lanzados	0	2	
YES!!!!! Love it! @Yankees #NewYorkYankees #NYYankees #Yankees #NYY https:// twitter.com/Yankees/status /853341093856919552 	0	0	
"Yalta conference on the mound".......good one,caller... LOL	1	0	
So you're saying it'd be another playoff loss to the Yankees ? Sounds about right.	0	0	
nice	0	1	
6 straight	1	0	
https:// youtu.be/xE9KDFEccK0 after signing NPT,USA CAN PROLIFERATE whenever it wants & yankees want to BLOCK India's N-capabilities? #Hypocracy	0	0	
Other than Matty V and Smoltz, FS1 has the WORST baseball announcers. Onto NBA playoffs	1	1	
New York Yankees SGA 2017 Wall Calendar, Sanchez Didi Tanaka Pocket Schedule Set: $20.00End Date: May-14 21:11Buy http:// dlvr.it/NvH41D pic.twitter.com/k7x4ZFZnWa	0	0	
New York Yankees SGA 2017 - 2018 Wall Calendar, Magnetic and Pocket Schedule Set: $26.99End Date: May-10 20:09Buy http:// dlvr.it/NvH40b pic.twitter.com/bilV52PI6C	0	0	
New York Yankees SGA 2017 - 2018 Wall Calendar + Magnetic Schedule MLB Baseball: $24.99End Date: May-10 20:00Buy It http:// dlvr.it/NvH3zZ pic.twitter.com/sfWPy5jUw7	0	0	
" @Yankees Sabathia leads Yankees to 6th straight win. http:// atmlb.com/2pjLp7h pic.twitter.com/ayHr0gdaI4 " Great turn around! #LetsGoYankees !	0	0	
New York Yankees , CC Sabathia slip past St. Louis Cardinals http:// wp.me/p6PYhs-8eo | pic.twitter.com/Zu57ri7CHB	0	0	
Cardinals' ace Carlos Martinez is historically uneven in loss to Yankees http:// ift.tt/2pkmRuL	0	0	
I'm trynna go to a Yankees game	0	0	
T-6th: @z_littell adds his 5th strikeout in a 1-2-3 6th. #Yankees 2, #Marauders 1.	5	2	
T-6th: @z_littell adds his 5th strikeout in a 1-2-3 6th. #Yankees 2, #Marauders 1.	0	0	
Cardinals' ace Carlos Martinez is historically uneven in loss to Yankees http:// ow.ly/s0CT50aScii	0	0	
Una decia q somos "latinos de clase alta que viven tan bien como los yankees que critican" altisimo mandela effect xq no recuerdo vivir eso	0	4	
Cardinals' ace Carlos Martinez is historically uneven in loss to Yankees http:// ift.tt/2pkmRuL #sports	0	0	
So today I got called a cracker bitch and was told to go back to the Bronx all bc I was wearing a Yankees hat	0	3	
Carlos Martinez delivers an all-time weird performance against the Yankees - http:// CBSSports.com http:// dlvr.it/NvH3Bt	0	0	
The Story will go on. Can't say the same about the Metropolitans playoff hopes. NY is a Yankees town. #twitterbeef	0	0	
#mlb scores Red Sox 2 Rays 1 Pirates 8 Cubs 7 Twins 6 White Sox 0 Yankees 3 Cardinals 2 Rockies 5 Giants 0 Phillies 4 Nationals 2	0	0	
The Yankees thought they had a quick riser in James Kaprielian. Now he'll be on the shelf until at least 2018. http:// bba.am/rs53VK	0	0	
The stories of the Yankees ' own Moonlight Grahams - Pinstripe Alley http:// dlvr.it/NvH2yM #Yankees pic.twitter.com/PDhnEafAzY	0	0	
I'm a Yankees fan because they are better #winning	0	0	
Como cuando decs q sos d Amrica pero te das cuenta d q socialmente est mal xq los nicos "americanos" son los yankees ? #LatinxIsNotARace	0	2	
AHHH yankees yanki right tomato tomato	0	1	
Cardinals' ace Carlos Martinez is historically uneven in loss to Yankees http:// ift.tt/2pkmRuL	0	0	
B-5th: A quiet inning for the T-Yanks. #Yankees 2, #Marauders 1.	0	0	
B-5th: A quiet inning for the T-Yanks. #Yankees 2, #Marauders 1.	0	0	
bitch it's yankees	1	0	
New post: "Cardinals' ace Carlos Martinez is historically uneven in loss to Yankees " http:// ift.tt/2pkmRuL	0	0	
@astros Amazing GLAD we acquired Beltran and Reddick will see it why when Astros have to face D Indians or Yankees BUT 2 gmes 5 run down WOW	0	0	
Yankees strike out 17 times in 24 outs. And win. Ya cant predict baseball Susan	0	1	
Cards can't overcome wild start vs. Yankees http:// mlb.mlb.com/news/article/s tl/cc-sabathia-pitches-yankees-past-cardinals?ymd=20170415&content_id=224477552&vkey=news_stl  pic.twitter.com/Qnvywel9n0	0	0	
1st time since 2000 the Yankees have started 5-0 at home	0	0	
#LatinxIsNotARace les yankees quieren ser parte de todo, como siempre. es imposible hacerles entender que no son dueos de N A D A	0	8	
The @Yankees thought they had a quick riser in James Kaprielian. Now he'll be on the shelf until at least 2018. http:// bba.am/rs53VK	1	4	
Glad for CC-love comebacks and underdogs	0	0	
Oh yeah. Thought about you yesterday when a former Cub got a former Cub to ground out to a former Cub.. in the Yankees cards game	0	1	
@Yankees @Mets @nyjets @Giants pic.twitter.com/tbQACYcBDo	0	0	
For exercising their first amendment rite then having to defend themselves? Berkeley police r useless & an embarrassment to LEO	0	1	
Esperemos que no se lesione o baje su nivel cerca de media temporada o Playoffs como es su costumbre	0	0	
#NYC #News SI Yankees to NYC: Island needs to be part of ferry expansion https://www. google.com/url?rct=j&sa=t &url=http%3A%2F%2Fwww.silive.com%2Fopinion%2Fcolumns%2Findex.ssf%2F2017%2F04%2Fsi_yankees_to_nyc_island_needs.html&ct=ga&cd=CAIyGzA1YmVhNDE3Yjk3NjAzNjA6ZXM6ZW46VVM6Ug&usg=AFQjCNHzb1oJoRBfRV9k3B7fxRv6h4X2Fw&utm_source=RT_NYC_News&utm_medium=twitter 	0	0	
#EnLaJugada Yankees sumaron un triunfo sobre los Cardenales http:// dlvr.it/NvGzV0 @OvacionVE pic.twitter.com/vKOcKCuGQd	0	0	
#CSABecasEsFuturo Yankees sumaron un triunfo sobre los Cardenales http:// dlvr.it/NvGzW8 #SiguenosEnInstagram @csabecascentral pic.twitter.com/ecn26wkidp	0	0	
Yankees sumaron un triunfo sobre los Cardenales http:// dlvr.it/NvGzKZ pic.twitter.com/gGhZGWhi41	1	0	
