
. @Yankees ’ Todd Frazier will not wear Paul O’Neill’s No. 21 http:// nydn.us/2uO0alV pic.twitter.com/e2l4LillyW	8	14	
For those waiting for Home Run King Aaron Judge to take BP, @Mariners Robinson Cano has already got the ball rolling on jacks! #crushingit	0	2	
Difference between your people and my friend is that he works with the Yankees organization and knows things that we don't know.	0	0	
Can't wait to meet fellow @Mariners broadcaster @hyphen18 on Monday and see him throw out the first pitch going to be a blast	0	2	
MLB: Mariners Dodgers -1.5 Giants -1.5	0	0	
Clearly Yankees fans feel very differently...	0	0	
If I had a dollar for every time I gave my seat to a professional baseball player…	0	1	
Yankees , Brewers, Cubs probably still looking, Idk who else	0	0	
SONNY SONNY SONNY!!!! #Yankees	0	2	
If it doesn't cost Chance, Justus, Gleybs, Clint then get me Sonny #Yankees	0	3	
nydailynews​.com >> Yankees ’ Todd Frazier will not wear Paul O’Neill’s No. 21 http:// buzztap.com/-MLh73q	1	0	
Yankees x @RockiesNotElite = Heaven part 3. pic.twitter.com/xXRMkef04s	0	4	
@MongoGoesInsane are you going to create an account for every city that the Yankees play in the rest of the season?	0	1	
@MichaelBerrySho The Cajun Mariners by Woody Falgoust, is an amazing read,almost as good as The Grand Tour. @RamonRoblesJr @ProducerKen	0	0	
Those guys I mention are part of the future for the Yankees . Cashman has said it before. Plus those guys are top guys in our minor league.	0	1	
No soy bueno pero hay la llevamos!! #NY #Yankees #MLB9Innings pic.twitter.com/QK95QxF4LY	0	0	
That's why fans don't determine who the Yankees /Cashman keep or trade.	0	1	
And realistically Didi can command more $$ as a SS, so he's not going to change positions. #Yankees have Tyler Wade who's ++ player.	0	0	
Could it be that Clint frazier is being traded and is why he is out of the lineup ?	0	0	
Idc who the Mariners give up at this point cause I've been waiting for the playoffs for 16 years and they need to get it done	0	1	
Todd Frazier (hand) starting against Mariners - Todd Frazier | NYY http:// dlvr.it/PXCMk2 #mlb #fantasybaseball	0	0	
Sonny Gray Trade Rumors: Yankees , A's Reportedly Far Apart on Deal http:// dlvr.it/PXCMhZ #Baseball #MLB #ALEast #NewYorkYankees	1	2	
July 20th score: Isle Madame Mariners 6 St Peters Royals 5 (11 innings) WP Zach Bond LP Darren Campbell @1015_The_Hawk @989XFM	3	0	
Good luck tonight let's get a W Yanks	0	0	
I hate the names too....BUT we got to cut some slack when I Moved to Tampa all the Yankees sold at steinbrenner field we're with names!	0	0	
From carpet-bagging Yankees , trespassing hippies holding music festivals, and boll weevils, that's who.	0	0	
love you guys to death I know I'm hard on y'all when u lose but it's all in love I want y'all to be the great team you showed us you can be	0	1	
Fowler won't even be back until next year, which is when you look into cutting him.	0	0	
Not done yet: Yankees pursuing Sonny Gray https:// twitter.com/JonHeyman/stat us/888171885921546240 …	0	0	
@markmongo Now that the Mariners have David Phelps, I think they are going on a 35-5 run!	1	1	
unless it's for jorge mateo, then i'd be okay with it. he had no place on the yankees	0	0	
#Yankees will NOT extend Didi past his current deal unless it is to play 3B or 2B, because Gleyber will be their SS next yr+beyond.	0	1	
Gary also has about 70 less at bats then Castro and has a slightly higher On base Percentage, gets on base for 3, 4, 5 to do damage.	0	0	
LOL I just need the yankees to hurry up and get sonny so julios price tag sky rockets	0	0	
A U.S.-CHINA TRADE WAR ABOUT TO ERUPT- BUT THIS TIME, THE YANKEES CAN’T WIN! http://www. malaysia-chronicle.com/a-u-s-china-tr ade-war-about-to-erupt-but-this-time-the-yankees-cant-win/ …	0	0	
#Yankees fans wanted to move Gary Sanchez after his star seemed to diminish while he toiled in the minors with maturity issues. Now look.	1	1	
Enjoying the #mariners vs #yankees with @yocat311 (@Safeco Field - @mariners for NYY vs SEA) https://www. swarmapp.com/c/f7NP4TrkixT pic.twitter.com/Rxose3aotx	0	1	
I think that the #Yankees need to keep Frazier, Torres, Kaprielian, Adams, Sheffield, Fowler. Rest of the system can be had, go out and win!	0	1	
So what happens when someone like Fowler is ready to go. Ells becomes a block in organization.	0	0	
Yankees ’ Todd Frazier will not wear Paul O’Neill’s No. 21 http:// newsthree.info/yankees-todd-f razier-will-not-wear-paul-oneills-no-21 …	0	0	
The A's have informed the #Yankees what their asking price is for Sonny Gray according to @JonHeyman Read more: http:// bronxpinstripes.com/news-rumors/at hletics-set-asking-price-sonny-gray/ … pic.twitter.com/MdOH88VV0B	31	56	
I swear to the baseball gods the A's better not let gray go to the Yankees unless Clint Frazier is involved.	0	2	
The Todd Father Goin' deep tonight! @Yankees need to get hot!! Go Yanks!! https:// twitter.com/Yankees/status /888169086823399424 …	0	0	
