
The best toiling down on the farm: Naming the top minor league players ... #GoMariners https:// fanly.link/252f4c976e pic.twitter.com/ChjMll9Pfc	0	0	
Tiemblan los Marines! "Vamos a eliminar los gringos" Yankees quieren tomar el Puente sobre el Lago (Vdeo) http:// wp.me/p4sLxd-gdP	18	2	
The opening act to Damn Yankees came in store I workd at n gave me tix.I went backstage in Memphis at popular Mudd Island	0	0	
OVer Time Yankees W Yogen Sushi Movie No soda Amazon shopping #WhatAProductiveDay	0	8	
Came to a sportsball game just to see @theavettbros even tho I'm a @Yankees fan by default #GoReds	0	0	
Mariners (66-63) @Yankees (68-59), 1:05pm https:// feedproxy.google.com/~r/Baseball-re ferencePreviews/~3/XX5VwoQ65lU/NYA201708260.shtml 	2	1	
Exactly. And what loyalty did we Yankee fans ever show Arod. We hated him. Why would he even care about the Yankees ?	0	0	
Y'all Yankees make fun of our jacked up trucks in Texas until you go through your 1st hurricane. Hold your martini & watch this!!	3	18	
"Hey bro, let's go to Fenway & see the game... What do you mean you're a Yankees fan, bro?"	0	2	
#NYC #Yankees #PlayersWeekend the Bird has landed. pic.twitter.com/nG5Az2HK0P	0	1	
Photos: Preparations underway at Safeco Field for Mariners  home opener https:// wayback.archive.org/web/2017082507 0033/http://www.seattletimes.com/sports/mariners/photos-preparations-underway-at-safeco-for-mariners-opening-day/   https:// wayback.archive.org/web/2017082623 5811/http://www.seattletimes.com/sports/mariners/photos-preparations-underway-at-safeco-for-mariners-opening-day/  pic.twitter.com/uCRtb8uzg3	0	0	
My daughters first game. Thanks to the Yankees express train from CT for the great ride. Thanks for the truck as well. @Yankees pic.twitter.com/CDYkawZ3wo	0	0	
You mean the Red Sox CAN lose when the Yankees win?	0	1	
Am I watching the 2017 New York Yankees or the 2008 Detroit Lions lol	0	0	
Tyler Wade HR (7) @swbrailriders @Yankees	0	0	
Check out YANKEES DEREK JETER GRADED 10 Card GEM MINT 1998 BOWMAN http://www. ebay.com/itm/-/23245761 4111?roken=cUgayN&soutkn=qBWKVp  via @eBay	0	0	
everyone should send a mariners baseball	0	0	
Yes. He's a great player, who the Yankees let go, in a business decision. And he left, in a business decision. Booing is stupid.	0	0	
Yonder Alonso saves day as Seattle Mariners clip New York Yankees http:// zpr.io/PWpLV	0	0	
And just like that, Tyler Wade goes deep in his first game back with the RailRiders. #Yankees	11	23	
#Yankees Sonny Gray shows again why he's a top #MLB deadline addition. #nyy http:// nyp.st/2wet8Jw via @nypostsports	0	2	
Gotta find more Yankees -Jets fans out here , can't stand the Giants or Patrigays	0	0	
The Yankees and Mariners uniforms from today we're really cool.	0	0	
@JoeNBC hey Yankees /Boston will still fight it out to the end go Yankees	0	0	
no team on earth tops the Yankees or Lakers both the most iconic. Raiders come right after https:// twitter.com/jonmachota/sta tus/901583630249668608 	1	3	
