
Our 3rd inning: Single Single Fly out Walk 2-run single RBI double RBI single RBI sac fly Pop out 6-0 Yankees . pic.twitter.com/aWLegX3Uvi	385	1487	
Our 3rd inning: Single Single Fly out Walk 2-run single RBI double RBI single RBI sac fly Pop out 6-0 Yankees . pic.twitter.com/aWLegX3Uvi	385	1487	
Feed The Kraken at your own risk. pic.twitter.com/Y1ACT0Zimt	1194	3705	
A 400-plus foot RBI double for Judge! His 2nd hit of the night and 82nd RBI of the season. pic.twitter.com/3SX3RwH9WR	359	1648	
A 400-plus foot RBI double for Judge! His 2nd hit of the night and 82nd RBI of the season. pic.twitter.com/3SX3RwH9WR	359	1648	
It's fun when the Yankees play bad teams and crush them.	0	0	
Our 3rd inning: Single Single Fly out Walk 2-run single RBI double RBI single RBI sac fly Pop out 6-0 Yankees . pic.twitter.com/aWLegX3Uvi	385	1487	
Confirmed: The offense is still hot. Didi gets an RBI single. 5-0 Yankees . pic.twitter.com/56k4IA6qug	296	1376	
#AugustGary >> everything else. 2 more RBI for El Gary and we're up 3-0! pic.twitter.com/BP1mpXjUB5	378	1411	
mlb.com >> Kate Upton, Tigers wives work out with Marines http:// buzztap.com/-oQI0UQ	0	0	
Our 3rd inning: Single Single Fly out Walk 2-run single RBI double RBI single RBI sac fly Pop out 6-0 Yankees . pic.twitter.com/aWLegX3Uvi	385	1487	
Our 3rd inning: Single Single Fly out Walk 2-run single RBI double RBI single RBI sac fly Pop out 6-0 Yankees . pic.twitter.com/aWLegX3Uvi	385	1487	
#AugustGary >> everything else. 2 more RBI for El Gary and we're up 3-0! pic.twitter.com/BP1mpXjUB5	378	1411	
Nice to see the tigers rolling over and playing dead again. Asshats	0	0	
Our 3rd inning: Single Single Fly out Walk 2-run single RBI double RBI single RBI sac fly Pop out 6-0 Yankees . pic.twitter.com/aWLegX3Uvi	385	1487	
Last 2 games, @Yankees have scored all of their many runs in the 1st, 3rd, 5th, 7th, 9th, 1st, and 3rd innings. How odd!	3	5	
Our 3rd inning: Single Single Fly out Walk 2-run single RBI double RBI single RBI sac fly Pop out 6-0 Yankees . pic.twitter.com/aWLegX3Uvi	385	1487	
Our 3rd inning: Single Single Fly out Walk 2-run single RBI double RBI single RBI sac fly Pop out 6-0 Yankees . pic.twitter.com/aWLegX3Uvi	385	1487	
Lots of hitting tonight by the #Yankees . Severino has given up 1 hit & had 3 K. NY 6 DET 0	0	0	
Tentative 2018 schedule has Phillies opening on road, also brings Yankees totown http:// iphillysports.com/2017/08/23/ten tative-2018-schedule-has-phillies-opening-on-road-also-brings-yankees-to-town/ 	0	0	
#tigers this game is obviously over.... I'm out... off to CNN and laugh at Trump	0	0	
Every fan base that we play says the Tigers are garbage and I want to defend my team but I just can't...	0	0	
Our 3rd inning: Single Single Fly out Walk 2-run single RBI double RBI single RBI sac fly Pop out 6-0 Yankees . pic.twitter.com/aWLegX3Uvi	385	1487	
me cheesin post tigers loss cause they was just a side boo // thank you for the amazing https://www. instagram.com/p/BYJ9brbjMGT/	0	0	
Lets go Gardy, inch closer to #100 runs scored this year with #21 tonight. Or a walk and let the Kraken bring you in :D #MLB #Yankees	0	3	
 @DidiG18 se une a la fiesta y empuja a @ElGarySanchez ! #YankeesBisbol Sintoniza: http:// atmlb.com/2v7upoo pic.twitter.com/F1a37P4Cq3	4	24	
Go into the shower, Yankees up 1-0. Come out of the shower, Yankees up 6-0. I dig it	0	2	
Catching one more @tigers game before heading back to MTL for the season #tigers pic.twitter.com/yOctWhdarF	0	19	
www    	0	0	
It would be great if the Yankees could play the Tigers and the Mets in the playoffs.	0	5	
Sanchez still on #Yankees	0	0	
Greg Bird should just do his rehab games against the Tigers	0	5	
Wow thanks a lot Detroit. Already down to the Yankees 6-0 #RedSox	0	1	
Our 3rd inning: Single Single Fly out Walk 2-run single RBI double RBI single RBI sac fly Pop out 6-0 Yankees . pic.twitter.com/aWLegX3Uvi	385	1487	
GO YANKEES !!! I can't wait till tomorrows game because I am coming to Detroit to watch you live!! So excited!!	0	0	
Yeah, but @PAWSDetroit keeps eating them all.	3	19	
. @Yankees bat around in the 3rd! It's a 6-0 ballgame after three. RBI: Sanchez (3), Judge (1), Didi (1), Headley (1) pic.twitter.com/dP24FW55Xv	24	129	
@Yankees stay hot and make it a 6-0 lead here in the 3rd. Too soon to say Judge may be coming back to form? pic.twitter.com/zfgQ1Ute1G	0	0	
I fell asleep and the Tigers were only down by a run at the beginning of the third. What the hell?	0	0	
After getting spanked this badly the Tigers must change back to this logo. pic.twitter.com/K8gf3azdXG	0	1	
8 RT @Torahohh []  http:// dlvr.it/Ph7W02 #tigers #hanshin	0	0	
With the exception of a few players this @tigers team is absolutely atrocious. pic.twitter.com/CTrLQ3o4sC	0	1	
Hope you started your Yankees . #dfs #FantasyBaseball	0	0	
Recuerdan cuando todos queran que los Yankees firmaran a Jordan Zimmerman ???	0	0	
Gary Sanchez is a beast! Who will go on to have a better career? #Yankees	1	1	
