
They found Gattis' HR ball.... #Astros #Tigers pic.twitter.com/Ep0HgEaIXP,3,22
The great Satchel Paige tests out the mound at the Astrodome 1965. #HallOfFame Class of 1971. #Astros #MLB pic.twitter.com/ojyeQfmuBK,77,168
#Astros McHugh to Hinch.... pic.twitter.com/52W2JDgCvv,0,0
Damnit they pulled him. Hopefully Harris comes in for the 7th,0,0
Went 6 so far. 4H7K 1 ER 1 walk,0,1
McHugh pitched damn well tonight. Encouraged. #astros,0,2
... I'd like to see him start the 7th and pitch until he let's someone on.,0,1
Things I need in my life right now: 1. Tacos 2. A t-Rex costume 3. An astros win 4. Wine,0,18
He's on tonight,0,3
Call helps #Astros Ball 1 should be strike 1 Top 7 Boyd vs Bregman 22% call same 1.6in from edge pic.twitter.com/XHezGpa0kL,0,1
... I doubt it but at least he can't put Feliz or Hoyt in now. ;),0,0
Tough opponent — watching Houston Astros vs Detroit Tigers,0,0
Them Astros ! #Astros #Houston #Baseball pic.twitter.com/lJuOse9ei3,0,2
Astros lead the Tigers 3-1 at the end of the 6th. Pitching: HOU C McHugh DET M Boyd (ESPN) http:// ift.tt/11YUSLM,0,0
¡qué los astros y la Luna nos lleven por el mismo camino!,0,2
#Astros at #Tigers is close in the top of the 7th! Score: 3-1,0,0
It's LIT with @astros fans at Cooleys in Cooperstown! #gostros #BagwellHOF #7JHOFWKND pic.twitter.com/BPxNNp1MZh,0,4
McHugh looking really good! Wonder if Hinch will let him pitch the 7th. He deserves to,0,0
Astros lead the Tigers 3-1 at the end of the 6th. Pitching: HOU C McHugh DET M Boyd (ESPN) http:// ift.tt/1goJTUV #Detroit #Tigers,0,0
Astros lead the Tigers 3-1 at the end of the 6th. Pitching: HOU C McHugh DET M Boyd (ESPN) http:// ift.tt/1goJTUV,0,0
Are they selling the official Rangers personal lubricant in the gift shop?,0,2
Like a boss,0,2
3-1 Astros after 6 in what has been an uninspiring game to watch.,0,2
6 strong innings so far from McHugh. #Astros,0,1
An #Astros starter got through 6!!!,0,1
Collin McHugh through 6 IP: ER 4 H 7 K BB 82 pitches. Just finished off Miguel Cabrera on one pitch for 1-2-3 inning. Astros 3-1.,4,11
Me caga Júpiter porque tiene un campo magnético gravitacional que impide que meteoritos cometas y demás astros impacten con la Tierra.,0,1
Did you hear #Astros Add Cy Young winner SP w/ 3.75 ERA over last 91 starts All-star reliever w/ OPSa vs. LHB 0.594 & 2015-2017 2.23 ERA,0,0
3-1 Astros in the bottom of the sixth.,0,0
1 of my favorite things about baseball is the umps behind home plate. Today the @astros have a guy who's loud and forceful. @ATTSportsNetSW,0,0
The Mets play in the worst division in baseball are still in fourth we're second to the Astros and only 4 back of the WC... ¯\_(ツ)_/¯,0,0
Man these Astros are good. They bring it every night.,0,1
watching Houston Astros vs Detroit Tigers,0,0
At the rangers game as an Astros fan that's how much I love my mom....,0,1
Mchugh is looking truly awesome tonight control command and calmness!! Fricken totalytubblaristic!!,0,0
When allergies are active & you're #homealone a loaded #pizza as you watch @astros on @ATTSportsNetSW is truly #medicinal #LetsGoAstros pic.twitter.com/7xd2ng7741,0,3
Astros 3. Tigers 1. Bottom of 6th,0,0
Now I feel like @sportsmediaLM . What is the Astros score?,0,6
All these @astros fans keep talking about this Bagwell guy. Never heard of him...,0,0
