
To the social media personnel who work for the @Mariners keep doing what you do don't change for anyone. pic.twitter.com/BYcIM3foeT,12229,39261
Checked in @Safeco Field for the #astros vs #mariners game w/ http:// MLB.com,0,0
We need a pic of you from 1977!,0,1
Do you do this for every game? I'm curious as to how you make these.,0,0
@710ESPNSeattle was trolling for Mike Zunino nicknames. Thought of #MZHammer & saw your post. I think it's a winner! @Mariners #GoMariners,0,0
Prediction: 39 years from now the Mariners will have a lovable Korean first baseman. I'm so confident I'll even wear his shirsey tonight.,0,30
@Mariners Coors shirt6/24/17 https://www. pscp.tv/w/bB2h-jM2MzE0 N3wxTW54bmFka05CRUpPF4vcfBK_CDWIoL0x61eSnIRDpVsoSWBBpzpgaVHyiBc= …,0,0
Well played @Mariners social media person https:// twitter.com/bryand85/statu s/878624129871527936 …,0,3
Crank goes deep up the middle to make the play for the 3rd out Mariners down in order in B4 @BaseballMaloneU #loveourgraders,3,1
Our recommendation: Throw on your hippest bell-bottoms and your grooviest tie-dyed shirt.,0,2
True story: on July 1 2016 I asked nephew Charles and Monica at a Mariners baseball game in… https://www. instagram.com/p/BVvc4SwFCZe/,0,1
Ah lol. Nope. Mostly Mariners  Padres a few others. Will be going through them.,0,1
Being a community steward is badass and beyond political boundaries. Good work @Mariners . We feel and do the same. pic.twitter.com/o9y74Ka7Ej,0,5
Yes they have to agree to participate before we can move forward.,0,0
So the @Mariners haven't lost since my @batflips_nerds article was published. You're welcome. http:// batflipsandnerds.com/2017/06/21/sea son-so-far-seattle-mariners/ …,2,4
One of my childhood heroes. Summer has started! #mariners #WhereIRoot #myohmy #safecofield #seattle pic.twitter.com/tbqAnyDYbo,0,5
I'm trynna go to a Mariners game soon :(,0,1
@Mariners @astros I'll be at Safeco doing my grad @MLB fan experience research for @STHM @TempleUniv it out: http:// AndySaidWhat.com #andy,0,1
39-37 versus 50-25 isn't competing. The Astros had 4 starters on the disabled list but maintain a double digit lead while struggling.,0,0
That's my team! @Mariners #sodomojo #TrueToTheBlue https:// twitter.com/bryand85/statu s/878624129871527936 …,0,2
despite his struggles this year i think i finally talked myself in to wanting the #Mariners to sign Stephen Vogt.,1,3
Bravo Mariners https:// twitter.com/bryand85/statu s/878624129871527936 …,0,1
When you're so wrong about life that your favorite baseball team annihilates you. @Mariners https:// twitter.com/bryand85/statu s/878624129871527936 …,0,0
RT thenewstribune "RT TNT_ Mariners : Revised #Mariners lineup. Motter replaces Valencia at first base. pic.twitter.com/H5q6C5YHyA ",0,0
#SeattleMariners #mariners #Seattle #mlb Mariners notebook: Drew Smyly takes another big step toward return http:// dld.bz/fR5bD,0,1
Took a while but got myfirst @Mariners BP homerun of the year! #GoMariners #Mariners77 pic.twitter.com/iT1JLEg9f5,0,3
Mitch and the Mariners . Game 2 vs Astros tonight! @mariners #mariners #marinersbaseball … https://www. instagram.com/p/BVvcY67nkD6/,0,0
Lineup: Carlos Ruiz catching in Game 2 of Mariners -Astros http:// zpr.io/PJNWJ,0,0
Mariners ’ Mike Zunino shares the key to his red-hot month at the plate http:// zpr.io/PJNWF,0,0
Mariners 2017 World Series championship confirmed. https:// twitter.com/bryand85/statu s/878624129871527936 …,0,0
Actual colors in baseball uniforms what an idea but it wouldn't work today we're told we like black white and gray. I guess color is old.,0,0
I mean. How can you beat this scene? #whereiRoot #mariners #seahawks pic.twitter.com/K4DL7dXUof,1,2
Not enough can talked about how Motter has played with all the injuries and him being plugged in anywhere anytime @Mariners,0,1
T7: Score remains 4-2 as Mariners lead!,0,1
Go mariners go,0,0
Or I should say do they have the option to wear their regular uniform?,0,0
No Valencia (sore wrist) or Zunino (rest) in the #Mariners lineup tonight...,0,0
[The News Tribune] John McGrath: Does Houston have to the goods to knock the 2001 Mariners out of the reco http:// sportspyder.com/teams/seattle- mariners/articles/21829333 … #Mariners,0,1
6/24 NEW @Mariners lineup vs HOU Segura SS Gamel LF Cano 2B Cruz DH Seager 3B Haniger RF Dyson CF Motter 1B Ruiz C Gaviglio P,0,5
#MLB #Lineup #Mariners Segura (R) SS Gamel (L) LF Cano (L) 2B Cruz (R) DH Seager (L) 3B Haniger (R) RF Dyson (L)… http:// bit.ly/jMu7Md,0,2
Do the Astros choose to participate?,0,0
Go curz go,0,0
No free tickets for a-holes stuck in the OLD testament,0,0
Welcome back to our own @SInow pitching expert cover model @LMcCullers43 Sink the @Mariners https:// twitter.com/astros/status/ 878752767736766465 …,0,0
Fantastic job by the @Mariners https:// twitter.com/bryand85/statu s/878624129871527936 …,0,1
LOL. No. Mariners fan but had to see a game in AT&T,0,1
THe Mariners need to do a turn back the clock night to like 1984 or something and only allow like 4000 people to attend,0,2
After the lead off 2B the Mariners go down in order. No score after 3 innings of play @GalionGraders vs @GLMariners @GLSCL,0,0
.Shoutout the @Mariners for keeping it real. Being a decent person is universal.,1,13
The Mariners do a nice job at the extra touches to fully implement a promotion. Memorable visuals for 1977 night. https:// twitter.com/Kevin_Martinez /status/878758345150091264 …,1,4
Yo big props to @Mariners . Shut'em down the haters https:// twitter.com/bryand85/statu s/878624129871527936 …,0,0
Fun seats at Mariners this week https://www. instagram.com/p/BVvbpA0jCAWF uawVcImQphR1m5DB-vMSxNISVI0/ …,0,0
If the @Mariners adopt those hats permanently I will think of changing 33 years of dedicated fandom to the #astros ...but I won't do it https:// twitter.com/kevin_martinez /status/878757199241031680 …,0,3
Bavasi took it with him credits @Kevin_Martinez https:// ramsey.mlblogs.com/the-origin-of- funkblast-c1c7d2d70371 …,0,1
Lineup update: @Mariners Danny Valencia scratched Taylor Motter takes over at 1B. http:// bit.ly/2s3x7tE,1,3
Go kyle,0,0
#Mariners Pregame: Saturday in the park lineups and starters http://www. spokesman.com/stories/2017/j un/24/mariners-pregame-saturday-in-the-park-lineups-and-/ … pic.twitter.com/Mwxn9tVEhU,0,1
#Mariners Pregame: Saturday in the park lineups and starters http://www. spokesman.com/stories/2017/j un/24/mariners-pregame-saturday-in-the-park-lineups-and-/ … pic.twitter.com/ol22YM2Pqd,0,1
Updated #MLB #Lineup #Mariners Segura SS Gamel LF Cano 2B Cruz DH Seager 3B Haniger RF Dyson CF* Motter 1B* Ruiz C Gaviglio P,0,1
Unacceptable,0,2
Miss this place so much. Can't wait 'til virtual reality and 3D printers recreate it in space or whatever. #Mariners https:// instagram.com/p/BVu67EGAq7s/,0,0
Mariners notebook: Drew Smyly takes another big step toward return http:// dlvr.it/PPrlYx #mariners #MLB pic.twitter.com/h6NwezVfFJ,0,0
Did you know this is a Cincinnati thing now??,0,0
#MLB #Mariners Danny Valencia has been scratched from the starting lineup for Saturday's game vs Houston. @dannyvalencia19,0,1
Does Houston have to the goods to knock the 2001 Mariners out of the record book? @TNTMcGrath ponders http:// bit.ly/2t8wJdr,0,0
RT thenewstribune "Does Houston have to the goods to knock the 2001 Mariners out of the record book? TNTMcGrath po… http:// bit.ly/2t8eFAc ",0,0
@Mariners : It's Motter Time! pic.twitter.com/aWfbif6mvk,0,1
Whoever runs social media for the @Mariners deserves a raise. https:// twitter.com/bryand85/statu s/878624129871527936 …,3,8
#MLB #Mariners Taylor Motter will now start at 1B and bat 8th vs Houston Astros on Saturday.,0,1
Can the Mariners upset the Astros at home? 6/24/17 http:// dlvr.it/PPrlCd,0,0
B6: Moving onto the 7th Mariners continue to lead 4-2!,0,0
Let's do this. #TBTC #Mariners pic.twitter.com/WI2jYTkqwN,1,6
Does Houston have to the goods to knock the 2001 Mariners out of the record book? @TNTMcGrath ponders http:// bit.ly/2t8eFAc,0,1
Yassssss!!! So sad we couldn't make it to Pride Night this year but we will always support our @Mariners https:// twitter.com/bryand85/statu s/878624129871527936 …,0,0
#MLB #Mariners Jarrod Dyson will now start at CF and bat 7th vs Houston Astros on Saturday. @mrzoombiya,0,0
New lineup for Mariners  with Motter replacing Valencia at 1B. pic.twitter.com/ClETNyz6Qk,0,1
#Astros Nori Aoki is not in the Astros' lineup Saturday against the Mariners . http:// bit.ly/jMu7Md,0,1
#Astros Evan Gattis is not in the Astros' lineup Saturday against the Mariners . http:// bit.ly/jMu7Md,0,1
Wow just look at those colors! #Mariners #Astros #1977 https:// twitter.com/kevin_martinez /status/878757199241031680 …,0,2
@BrittneyBush has been trying to tell you guys all season that the Mariners are frustrating.,0,0
[MY Northwest] Mariners notebook: Drew Smyly takes another big step toward return http:// sportspyder.com/teams/seattle- mariners/articles/21829286 … #Mariners,0,1
@Mariners Coors shirt night Season ticket line early 6/24/17 https://www. pscp.tv/w/bB2dIjM2MzE0 N3wxeU5HYXFCWW5MUkdqoh3aMI-Z67ZRGqWQkQR39kvyKafq0Oeu8mRilcJNwZw= …,0,0
Backtalk: Times readers sound off on Mariners ’ surge Markelle Fultz an... #GoMariners https:// fanly.link/48c1ca70f9 pic.twitter.com/z50kpTomQL,20,100
Backtalk: Times readers sound off on Mariners ' surge Markelle Fultz and Seahawks' roster #seahawks #NFL http:// sport-ne.ws/5e5h pic.twitter.com/5se2xFuJkD,0,0
Lineup: Carlos Ruiz catching in Game 2 of Mariners -Astros http:// zpr.io/PJNVL,0,0
Mariners ’ Mike Zunino shares the key to his red-hot month at the plate http:// zpr.io/PJNVS,0,0
Mariners announce Danny Valencia scratched tonight with a sore wrist. Motter steps in at first base: pic.twitter.com/66FYDCDFF7,3,12
Like the @Mariners the weather in Washington is hot Hot HOT!!!,0,0
Valencia alright?,0,0
That old mariners logo is https:// twitter.com/kevin_martinez /status/878757199241031680 …,0,1
Can the Mariners upset the Astros at home? 6/24/17 http:// dlvr.it/PPrjTb,0,0
John McGrath: Does Houston have to the goods to knock the 2001 Mariners ... #GoMariners https:// fanly.link/7a0038ec50 pic.twitter.com/evEYXWOf4e,1,1
Bud Selig is a used car selling scum bag. Broke my 12 year old heart. @Kevin_Martinez you should throw back to the Pilots once a year.,0,0
John McGrath: Does Houston have to the goods to knock the 2001 Mariners out of the record book?... #book #read https:// goo.gl/UULG4x,0,0
@Mariners for these replies. https:// twitter.com/bryand85/statu s/878624129871527936 …,0,0
New Mariners 6/24 - http:// bit.ly/mlblineups Segura SS Gamel LF Cano 2B Cruz DH Seager 3B Haniger RF Dyson CF Motter 1B Ruiz C,1,0
Revised #Mariners lineup. Motter replaces Valencia at first base. pic.twitter.com/uGT81Cz1tB,3,4
Astros reinstate P Lance McCullers (back) from 10-day DL will start Saturday vs. Mariners ; option P Joe Musgrove … http:// ift.tt/11YUSLM,0,0
Astros reinstate P Lance McCullers (back) from 10-day DL will start Saturday vs. Mariners ; option P Joe Musgrove … http:// ift.tt/11YUSLM,0,0
Astros reinstate P Lance McCullers (back) from 10-day DL will start Saturday vs. Mariners ; option P Joe Musgrove … http:// ift.tt/11YUSLM,0,0
Astros reinstate P Lance McCullers (back) from 10-day DL will start Saturday vs. Mariners ; option P Joe Musgrove to Triple-A (ESPN) …,0,0
Astros reinstate P Lance McCullers (back) from 10-day DL will start Saturday vs. Mariners ; option P Joe Musgrove to Triple-A (ESPN) …,0,0
Happenin' in baseball: Astros reinstate P Lance McCullers (back) from 10-day DL will start Saturday vs. Mariners ; option P Joe Musgrove to…,0,0
Astros reinstate P Lance McCullers (back) from 10-day DL will start Saturday vs. Mariners ; option P Joe Musgrove … http:// espn.go.com/mlb/,0,0
This will be fun! As a big @TC_DustDevils AND @Mariners fan I always love when the @EverettAquaSox come to town. https:// twitter.com/chriskingsport s/status/878750864529211392 …,0,0
Astros reinstate P Lance McCullers (back) from 10-day DL will start Saturday vs. Mariners ; option P Joe Musgrove … http:// espn.go.com/mlb/,0,0
Tonight is Turn Back the Clock Night @SafecoField and it's going to look fabulous as the @Mariners host the @astros . #1977 pic.twitter.com/vxqI5hG2bl,80,302
Astros reinstate P Lance McCullers (back) from 10-day DL will start Saturday vs. Mariners ; option P Joe Musgrove to Triple-A (ESPN),0,0
Astros reinstate P Lance McCullers (back) from 10-day DL will start Saturday vs. Mariners ; option P Joe Musgrove … http:// espn.go.com/mlb/,0,0
Astros reinstate P Lance McCullers (back) from 10-day DL will start Saturday vs. Mariners ; option P Joe Musgrove to Triple-A (ESPN) pic.twitter.com/KJoxJZJLTM,0,0
