
@Phillies 50 pitches for Charlie Morton; El Torito strikes out End 3rd #Astros 1 - #Phillies 0 #PhilliesTalk bat flip pic.twitter.com/O8e4u0YeWU,0,0
@TMacPhils I miss your voice. Watching the Phils in Dallas but the Phillies feed is blacked out so we have to watch the Astros feed. Ugh!,0,0
Astros lead the Phillies 1-0 at the end of the 3rd. Pitching: HOU C Morton PHI N Pivetta (ESPN) http:// ift.tt/11YUSLM,0,0
Astros lead the Phillies 1-0 at the end of the 3rd. Pitching: HOU C Morton PHI N Pivetta (ESPN) http:// ift.tt/11YUSLM,0,0
I still have mild traumatic flashbacks to Francoeur's triple play against the Phillies in 2009.,0,10
Astros lead the Phillies 1-0 at the end of the 3rd. Pitching: HOU C Morton PHI N Pivetta (ESPN),0,0
FP waxing poetic about when "the Nats took their ballpark back" from the Phillies is so sad/hilarious,0,3
Phillies 0-5 RISP Nats 0-4 RISP Gonna be a great day,0,0
On Phillies duty one more night before July live periods kick back in. Hopefully the rain stays away tonight.,0,3
Phillies have a long history with the Astros of course one of the most thrilling League Championship series in MLB history pic.twitter.com/w3UQSZmhNH,11,39
Did Charlie Morton hate his time with the Phillies or something?,0,11
Phillies already 0-6 w/RISP.,0,0
Mostly Nina right @emklein25 ?,0,0
Yeah Morton hit your 3rd batter. That was on purpose to Odubel. #Phillies #Astros,0,1
#Astros @#Phillies [B3-3o]: Odubel Herrera (swinging; 1) RHP Charlie Morton (3) Seq: CU× ff FF FS× s3: 88.3mph Sinker/Splitter,0,0
calm down Morton before Hawk Harrelson comes on the air and rants about you #Phillies #Astros,0,0
Wait? What? I'm stuck watching the Phillies broadcast so I'm in the dark.,0,0
Pivetta needs to nail someone next inning. No excuse for this. #Phillies,0,0
Morton losing his control #phillies,0,0
RT Phillies "Houston takes a 1-0 lead in the 3rd. We'll send the top of our order to the plate in the bottom of t… https:// twitter.com/i/web/status/8 89995714755014656 … ",0,0
RT Phillies "mycherieamour25 ",1,0
watching Houston Astros vs Philadelphia Phillies,0,0
Remember when Charlie Morton was a key part in the Phillies rotation last year?,0,1
Fucking do something Phillies,0,0
@Phillies Howie Kendrick hit by pitch puts runners on 1st & 2nd w/ 2 outs #PhilliesTalk Bot 3rd,0,0
Howie Kendrick takes a pitch in between the shoulder blades. Looks to be ok but the Phillies might want to put him in bubblewrap,1,1
