
When we all went in Florida & these crazy asses went in the ocean right where we saw the damn stings rays , is y’all crazy	0	0	
I love the Astros and always have but I'll be damned if I'll actively watch most games when they planned to lose 70% of them	0	1	
Congratulations to @JoseAltuve27 on another remarkable 200 hit season! M-V-P! M-V-P! #Astros pic.twitter.com/xBGQ3cT516	3	48	
God is the sun of justice, shining rays of goodness on everyone. The soul that loves God is like wax, receiving divine impressions. Maximus	0	3	
Yeh rare for a Ray to try to do too much. At least he has a pulse.	0	1	
久しぶりの撮影会！！ #NISSAN #TEANA #230jm #J31 #レイズ #RAYS #ヴォウジェ #vouge #ベルサス #versus #ストラテジーヤ … https://www. instagram.com/p/BZkFLCUlA0M/	0	0	
@RaysBaseball I'm a rays fan today. You better win	0	0	
¿Qué hacen los astros ? ¿Qué dicen los números? ¿Qué ruedan las Esferas? ¡Oh, almas perdidas o… https://www. instagram.com/p/BZd-RtegiPa/	0	0	
@Coachholman what do you think about this?	0	2	
Watching Cash laughing in the dugout. He and the team have embarrassed the city, ownership, and themselves. Way to suck.	0	1	
Phillies under is in. Rays over is a coin flip. A's 8-2 last ten to break the under. https:// twitter.com/HalsNASAglass/ status/913189088475402240 …	0	0	
I liked a @YouTube video http:// youtu.be/qhspJPIcTKg?a New York Yankees vs Tampa Bay Rays	0	0	
ballet of the manta rays . https:// twitter.com/Monty_Brogan69 /status/912032941122965504 …	0	0	
Crlo menos d 1 hr pro jg começar, tô ansioso, SENHOR QUE FEZ O UNIVERSO E TODOS OS ASTROS ABENÇOE O FLAMENGO HOJE PFV, 1 do guerrero, 1x0 só	0	0	
I liked a @YouTube video http:// youtu.be/i0MkIOEujqI?a THIS GAME MAKES NO SENSE! I BROKE MY ASTROS NBA 2K18 RAGETAGE / STREAMTAGE #1	0	0	
Gah I want in on this so bad but I bet the Astros are highhhhh	0	3	
#MLB #Astros 12-2 #Rangers W: Verlander (15-8) L: Martínez (3-8) Springer y su combo encendierón la fiesta e hundieron a los rancheros pic.twitter.com/B2BlRhnBPU	0	0	
Garota os astros mentiram pra vc	0	0	
I'm sweating two of my preseason recommendations, Rays over and A's under.	0	0	
É por que você não tem primos que torcem para eles hehehe	0	0	
....on your yacht getting some rays or how exhausting it is counting all that money or how mundane it is using mass transit or how..........	0	1	
Then thank god we didn’t	0	1	
Hopefully Beltran lights it up in the post season. That would be epic	0	0	
Astros and Indians have had better seasons than Bosox and NYY	0	0	
And shocker, the kid who’s an astros fan is also a Red Sox fan, I smell bandwagon here?	0	0	
The Rays are offically out of post season...what's new!	0	1	
あらがとお、て、うとうとしてた…ん、ありがと、ねゆるですー(〃´o｀)	0	1	
Resumen: @LosAstros 12-2 @losrangers #LosAstros #LosRangers #MLBesp #LasMayores #Astros #Rangers #MLB http:// mlb.mlb.com/r/video?conten t_id=1852680583 …	0	0	
OOPS THIS LED TO ME ORDERING THE PART 1&2 BLU RAYS OOPS OOPS	0	0	
Red Sox lead 4-3	0	0	
I did think the Sun's rays looked unusually beautiful today. The Son's Glory reaching down to us.	0	1	
is this in reference to something. Btw, I think it's 50/50. Half of Astros fans are smart the rest wanted Vince Young to replace AJ Hinch.	0	3	
There's zero argument that JustinVerlander is the undisputed ace of the Astros . pic.twitter.com/HJQmcwEQCy	0	0	
Grand Springer dinger, Correa HRs lead sweep: The Astros capped off a huge offensive series… https:// goo.gl/fb/17fByW	0	0	
And btw, don’t count us out of pennant, Red Sox are losing again, we’re only down 3 AND they have four games with astros coming up	0	0	
