
Only some 3890 tigers left in the wild. Urgent action needed to protect these magnificent creatures! #GlobalTigerDay pic.twitter.com/WPlHtcGrhn	13441	14362	
They found Gattis' HR ball.... #Astros #Tigers pic.twitter.com/Ep0HgEaIXP	3	22	
The great Satchel Paige tests out the mound at the Astrodome, 1965. #HallOfFame Class of 1971. #Astros #MLB pic.twitter.com/ojyeQfmuBK	77	168	
LEGEND 5 TIGERS TAKE OVER MYPARK!! PLAYING WITH THE HIGHEST REP! https:// youtu.be/V6WJTKzNHVE	1	1	
Only some 3890 tigers left in the wild. Urgent action needed to protect these magnificent creatures! #GlobalTigerDay pic.twitter.com/WPlHtcGrhn	13441	14362	
How angry will you be if the #Tigers don't make any more moves before Monday's deadline?	6	3	
Smooth sailing through 2.0 IP for #Tigers Class A starter Tom de Blok so far tonight: 0 H, 0 R, 0 BB, 4 SO. 28 pitches (20 strikes)	1	10	
Just a couple more days before we begin! Warning: contains tigers https:// twitter.com/bahnree/status /883814245111955457 	0	10	
 7  (^.^)	0	0	
The Tigers & TFU dance throwback- https://www. facebook.com/applereyes/vid eos/vb.651767513/422836532513/?type=2&theater  Blessed weekend!	0	0	
#Astros McHugh to Hinch.... pic.twitter.com/52W2JDgCvv	0	0	
Damnit they pulled him. Hopefully Harris comes in for the 7th	0	0	
Avila was last drafted by Tigers hitter to make all star as a Tiger.	0	0	
Went 6 so far. 4H,7K, 1 ER, 1 walk	0	1	
It's also the area where immediate improvement can stem from.Good and clear direction will improve on field performance. Tigers for instance	0	0	
My favorite day of the year, because tigers are my favorite. 7.29.17 ##bengaltiger  https://www. instagram.com/p/BXJlcMkB4tk/	0	2	
 () 	0	0	
McHugh pitched damn well tonight. Encouraged. #astros	0	2	
Mama's too... we have two tigers , a black jaguar and a grey jaguar	0	5	
@NRL Sunday Football Storm vs Sea Eagles Titans vs Tigers #NRL17 @FOXSports #9WWOS @wwos pic.twitter.com/F3SfCzKBV0	0	0	
... I'd like to see him start the 7th and pitch until he let's someone on.	0	1	
Things I need in my life right now: 1. Tacos 2. A t-Rex costume 3. An astros win 4. Wine	0	18	
He's on tonight	0	3	
07 Tigers were all business. #BringBackTheHandshake @TonyLTemple @TommySaunders84 @ChaseDaniel @RuckerSouthSide @jmac___19 @willfranklin_85 pic.twitter.com/xpScbE9kNA	9	52	
like you though - love Tigers . it is...BUt in my defence, i adore Lifeblood when (inc. the band) other don't. You love it?	0	0	
	0	1	
With his coloring, Tsunetsugu-san looks...kind of like one of my tigers .	0	0	
@uzr_ tigers 1	0	1	
Call hurts #Tigers Ball 1 should be strike 1 Top 7 Boyd vs Bregman 22% call same 1.6in from edge pic.twitter.com/NDBQYEKKX8	0	0	
Call helps #Astros Ball 1 should be strike 1 Top 7 Boyd vs Bregman 22% call same 1.6in from edge pic.twitter.com/XHezGpa0kL	0	1	
w	1	5	
	0	0	
TL...(-_-)	0	3	
... I doubt it, but at least he can't put Feliz or Hoyt in now. ;)	0	0	
Tough opponent  watching Houston Astros vs Detroit Tigers	0	0	
Just back from vacation. So, how are #Trumpcare and the @tigers doing?	0	0	
 	0	0	
Fuck y'all killing tigers for anyway	0	0	
Them Astros ! #Astros #Houston #Baseball pic.twitter.com/lJuOse9ei3	0	2	
Astros lead the Tigers 3-1 at the end of the 6th. Pitching: HOU C McHugh, DET M Boyd (ESPN) http:// ift.tt/11YUSLM	0	0	
8/78/6	0	0	
qu los astros y la Luna nos lleven por el mismo camino!	0	2	
	0	0	
Yes this is true If by some miracle they can pull it off... by straight ass 's coaching der ass's !SMH "NUTTIN BUT GM JOKES FOR TIGS	0	0	
#Astros at #Tigers is close in the top of the 7th! Score: 3-1	0	0	
Reading Taming Tigers by @jim_lawless	0	0	
Fewer than 4000 tigers left in the world #TigerDay https:// twitter.com/i/moments/8913 14349758849024 	4	0	
It's LIT with @astros fans at Cooleys in Cooperstown! #gostros #BagwellHOF #7JHOFWKND pic.twitter.com/BPxNNp1MZh	0	4	
McHugh looking really good! Wonder if Hinch will let him pitch the 7th. He deserves to	0	0	
"There are more tigers in private collections in Texas, than there are in the rest of the world" - Joe Rogan	0	7	
Astros lead the Tigers 3-1 at the end of the 6th. Pitching: HOU C McHugh, DET M Boyd (ESPN) http:// ift.tt/1goJTUV #Detroit #Tigers	0	0	
Still pitching past the 4th?	0	0	
Astros lead the Tigers 3-1 at the end of the 6th. Pitching: HOU C McHugh, DET M Boyd (ESPN) http:// ift.tt/1goJTUV	0	0	
Are they selling the official Rangers personal lubricant in the gift shop?	0	2	
@tigers fun time at the game but man the Tigers are simply a bad bad bad baseball team pic.twitter.com/d8CVCPcSEb	0	0	
Like a boss	0	2	
  -  http:// dlvr.it/PZT5q2	0	0	
Despite barely surviving an attack by poachers, Suratman continues his fight to save #tigers : http:// ow.ly/arhX30dWbyi #Inte ... by #UNDP pic.twitter.com/7CdQPQqjGq	0	0	
Detroit Tigers ' lack of toughness a big reason why they're fumbling 2017 - Detroit Free Press http:// dlvr.it/PZT5n6	0	0	
How is McHugh looking?	0	2	
3-1 Astros after 6 in what has been an uninspiring game to watch.	0	2	
Tigers ' top four hitters vs. McHugh: 1-for-12, 5Ks.	0	0	
