
Stop by Gate D for free food and prizes @Royals . #RaisedRoyal pic.twitter.com/2jUBRtcnXR	2	8	
Astros ’ Correa, Rockies’ Blackmon named AL & NL Player of the Month for May http:// megasportsnews.com/?p=87581 pic.twitter.com/F4JDcaRhlF	0	0	
Lakers: Kobe getting shut down by Tayshaun is still unforgivable. Fuck Karl Malone Paul Pierce is still a bitch. Royals : Fuck Mad Bum. https:// twitter.com/aneerinyourear /status/872565872832925696 …	0	1	
@astros Hope you crush KC tonight. Another loss there will taste as sorry as their over sauced barbecue.	0	13	
Houston Astros and More to Join George Springer for http:// bubly.us/YHQr	0	0	
Lorde's Royals is a beautiful piece of art	1	0	
Thanks.	0	0	
#Royals	0	0	
921 Astros TT OV 4.5 -115	0	0	
I'm excited to see the MLB debut of Torres, in the #Royals lineup tonight batting ninth and playing 2B. https:// twitter.com/goldbergkc/sta tus/872550321503047681 …	0	0	
@royals _interact Can you encourage your followers to vote for Ryley Johnson & Malia Pivec via the following link?: http://www. heraldnet.com/sports/vote-he re-for-the-high-school-athletes-of-the-year/ …	0	0	
Assuming this was before the Royals came back	0	0	
This #Royals game feels like it could be epic. Be good, Vargy.	0	3	
Ni los astros ni los gobiernos dirigen tu sonrisa. Ser responsables de nuestra felicidad, sera nuestro mejor regalo.	0	0	
921 Astros / Royals OV 8	0	0	
‘Fighting talk’: Obamas, Royals trade barbs ahead of... #InvictusGames http:// dlvr.it/PKbDrw #InvictusGames	0	0	
Send us a DM with your address and we'll see what we can do!	0	1	
Should read their bios. All sterling people, great class of astros ! https:// twitter.com/NASA/status/87 2600589397622785 …	0	0	
Astros Reach $2 Million Agreement With Cuban Pitcher Elian Rodriguez http:// bba.am/I6vHjq via @BaseballAmerica #houston #astros #latino	0	0	
Now playing on WGMU: Love, Youth, & Glory by Broke Royals from The Luxury of Time Pt. III	0	0	
you know the voice of the Royals , Mr. Mike McCartney used to be the voice of 95. #legend	0	0	
After 2 innings, Winchester Royals 5, Covington Lumberjacks 4!	0	1	
I know you do. You're the best. I'm looking for one of those shirts	0	0	
8:15 PM @astros Vs @Royals #Debutará en 2da y 9no el #Dominicano700 en @MLB El @Gigantes_Cibao #RamónTorres @MetsFan_DR @Enrique_Rojas1 pic.twitter.com/c8uNRqeNDT	0	0	
Royals will see the #1 pick from last December's Rule 5 Draft on Saturday at Petco Park. https:// twitter.com/AJCassavell/st atus/872601407920025603 …	0	4	
Sorry, Mike! Quantities are limited & only available at tonight's game. Don't worry! We'll have lots of giveaways throughout the season.	0	0	
Houston Astros and More to Join George Springer for http:// bubly.us/YHQN	0	0	
At the half Astros lead 5-2	2	4	
…Now he spends life harassing me bc HE=REJECTED STALKER WANNA-BE LOVER SO HE MALICIOUSLY JOINS HOE " ROYALS "inORGANIZED HARASSMENT… #Time2Pay	0	0	
Tell the Kansas City Royals : Stop spreading anti-abortion propaganda https:// act.weareultraviolet.org/sign/KC_Royals _Vitae?akid=s397609..Xrq74k …	0	0	
Gordon shows signs of life so bench him. But, let the WORST hitter in baseball play every night. Exasperating to follow the Royals .	0	1	
Astros just trying to patchwork it together until trade deadline. Look for the to add more than one arm.	0	0	
I liked a @YouTube video http:// youtu.be/OJxz4XlKOGU?a Mayans: History Music Video (Parody of " Royals " by Lorde)	0	0	
Houston Astros and More to Join George Springer for http:// bubly.us/YHQL	0	0	
Yankees simply don't do RISP. Fuck them. Just give the Astros the belt	0	0	
Astros : Dallas Keuchel is an ace - Climbing Tal's Hill - Climbing Tal's Hill http:// dlvr.it/PKbD3s	0	0	
Game LVII: Royals v. Astros http://www. royalsreview.com/2017/6/7/15758 538/game-lvii-royals-v-astros?utm_campaign=royalsreview&utm_content=chorus&utm_medium=social&utm_source=twitter … pic.twitter.com/gbVvwytSZI	0	5	
4e manche Simple de Walker sur un coup filé. Double de Fletcher. Après deux retraits, simple de Lansing #Astros 1 #Expos 2	0	1	
Starting to think Astros win 15-0 lol	0	1	
#ASTROS / #ROYALS OVER 8 (-120) 1.20 1.0	0	0	
Stop by Gate D for free food and prizes @Royals . #RaisedRoyal pic.twitter.com/2jUBRtcnXR	2	8	
LET'S GO ROYALS LET'S GO ROYALS LET'S GO ROYALS LET'S GO ROYALS LET'S GO BOYS IN BLUE KICK SOME BUTTS IN TONIGHT GAME	0	0	
